Plant,SalesOffice,Material,Demand,TruckType,SubCluster,Cluster,RDC,ORGTruckType,DestCategory,PreferredTruckType,RDCSubCluster,RDCCluster,RDCORGTruckType,RDCDestCategory,ClubPlant,oldTruckType,Tyres,DemandTruck
1190,5201,21112820,82,32 MA,N1_1,N1,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1170/1190,32 MA,5200,0.015769230769230768
1190,5203,21112820,23,32 MA,N1_1,N1,5120,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,5200,0.004423076923076923
1190,5251,21112820,39,32 MA,N2,N2,5050,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1170/1190,32 MA,5200,0.0075
1190,5252,21112820,38,32 MA,N2,N2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,5200,0.007307692307692308
1190,5301,21112820,214,32 MA,N2,N2,5301,32 MA,DEPOT,32 MA,N2,N2,32 MA,DEPOT,1170/1190,32 MA,5200,0.04115384615384615
1190,5303,21112820,50,32 MA,N2,N2,5040,32 MA,DEPOT,18 FT,N3,N3,32 MA,DEPOT,1170/1190,32 MA,5200,0.009615384615384616
1190,5305,21112820,191,32 MA,N2,N2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,5200,0.036730769230769234
1190,5306,21112820,121,32 MA,N2,N2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,5200,0.023269230769230768
1190,5307,21112820,144,32 MA,N2,N2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,5200,0.027692307692307693
1190,5309,21112820,34,32 MA,N2,N2,5040,32 MA,DEPOT,32 MA,N3,N3,32 MA,DEPOT,1170/1190,32 MA,5200,0.006538461538461538
1190,6000,21112820,43,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,5200,0.00826923076923077
1190,6003,21112820,5,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,5200,0.0009615384615384616
1190,6004,21112820,13,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,5200,0.0025
1190,6011,21112820,5,32 MA,E2,E2,6000,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,5200,0.0009615384615384616
1190,6012,21112820,5,32 MA,E2,E2,6000,32 MA,DEPOT,18 FT,E2,E2,32 MA,DEPOT,1170/1190,32 MA,5200,0.0009615384615384616
1190,6053,21112820,114,32 MA,E2,E2,6053,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,5200,0.021923076923076924
1190,6102,21112820,114,32 MA,E2,E2,6102,32 MA,DEPOT,32 MA,E2,E2,32 MA,DEPOT,1170/1190,32 MA,5200,0.021923076923076924
1190,6200,21112820,17,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,5200,0.003269230769230769
1190,6202,21112820,20,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,5200,0.0038461538461538464
1190,6203,21112820,13,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,5200,0.0025
1190,6205,21112820,25,32 MA,E1,E1,6200,32 MA,DEPOT,32 MA,E1,E1,32 MA,DEPOT,1170/1190,32 MA,5200,0.004807692307692308
1190,7000,21112820,146,32 MA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.028076923076923076
1190,7001,21112820,67,32 MA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.012884615384615385
1190,7002,21112820,17,32 MA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.003269230769230769
1190,7003,21112820,18,32 MA,W1,W1,7000,32 MA,DEPOT,32 MA,W1,W1,32 MA,DEPOT,1170/1190,32 MA,5200,0.0034615384615384616
