Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,PreferredTruckType,ORGTruckType,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,DemandTruck
1120,1120,5301,N7,N7,5301,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.3943009466953873
1120,1120,5301,N7,N7,5301,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.265375
1120,1120,5303,N7,N7,5040,DEPOT,18 FT,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.0061666666666666675
1120,1120,5305,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.026071428571428572
1120,1120,5306,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.018
1120,1120,5307,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.02040816326530612
1120,1120,5307,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.08207142857142857
1120,1120,5309,N7,N7,5040,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.04869999999999999
1120,1120,6000,E5,E5,6000,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.22
1120,1120,6001,E5,E5,6000,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.130325
1120,1120,6003,E5,E5,6000,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.04541071428571429
1120,1120,6004,E5,E5,6000,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.05046428571428572
1120,1120,6011,E5,E5,6000,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.048107142857142855
1120,1120,6012,E5,E5,6000,DEPOT,18 FT,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.16882142857142857
1120,1120,6013,E5,E5,6000,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.004125
1120,1120,6053,E5,E5,6053,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.37682380952380956
1120,1120,6102,E5,E5,6000,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.6700714285714288
1120,1120,6200,E5,E5,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.5260714285714285
1120,1120,6201,E5,E5,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.05629166666666666
1120,1120,6202,E5,E5,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.22514880952380956
1120,1120,6203,E5,E5,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.18076190476190476
1120,1120,6204,E5,E5,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.03031666666666667
1120,1120,6205,E5,E5,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.0085
1120,1120,6206,E5,E5,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.075125
1120,1120,6207,E5,E5,6200,DEPOT,32 MA,32 MA,E5,E5,DEPOT,32 MA,32 MA,0.05219642857142857
1120,1120,7000,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,1.1893334419817472
1120,1120,7000,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.6597153804050356
1120,1120,7001,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.1981907894736842
1120,1120,7001,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.06617857142857142
1120,1120,7002,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.05714285714285714
1120,1120,7002,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.04925
1120,1120,7003,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.018625000000000003
1120,1120,7004,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.009874999999999998
1120,1120,7051,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.7110364629794826
1120,1120,7051,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.1235952380952381
1120,1120,7052,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.080625
1120,1120,7053,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.013
1120,1120,7054,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.0761904761904762
1120,1120,7054,W5,W5,7000,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.05148214285714285
1120,1120,7102,W5,W5,7102,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.020618556701030927
1120,1120,7102,W5,W5,7102,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.2615357142857143
1120,1120,7103,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.5080558539205156
1120,1120,7103,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.681095238095238
1120,1120,7104,W5,W5,7150,DEPOT,18 FT,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.17433333333333334
1120,1120,7105,W5,W5,8150,DEPOT,32 MA,32 MA,S9,S9_2,DEPOT,32 MA,32 SA,0.5590839282413579
1120,1120,7105,W5,W5,8150,DEPOT,32 MA,32 MA,S9,S9_2,DEPOT,32 MA,32 MA,0.049327380952380956
1120,1120,7150,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,1.8107508896115483
1120,1120,7150,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.9444581280788177
1120,1120,7151,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.13647520864015708
1120,1120,7151,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.29813690476190474
1120,1120,7152,W5,W5,7152,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.6027083864191485
1120,1120,7152,W5,W5,7152,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.5829440476190475
1120,1120,7153,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.32653061224489793
1120,1120,7153,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.05876785714285715
1120,1120,7154,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.7226113601665884
1120,1120,7154,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.16942857142857143
1120,1120,7155,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.0863452380952381
1120,1120,7157,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.38262322472848787
1120,1120,7157,W5,W5,7150,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.14398809523809525
1120,1120,7161,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.16431727330107299
1120,1120,7161,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.11735714285714287
1120,1120,7250,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,2.6233239925909384
1120,1120,7250,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.8117186644772851
1120,1120,7251,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.6102520045819015
1120,1120,7251,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.0736142857142857
1120,1120,7252,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.11324786324786325
1120,1120,7252,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.14180357142857142
1120,1120,7253,W5,W5,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 SA,0.061855670103092786
1120,1120,7253,W5,W5,5050,DEPOT,32 MA,32 MA,N7,N7,DEPOT,32 MA,32 MA,0.06818452380952382
1120,1120,7254,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.312423554080028
1120,1120,7254,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.038780952380952374
1120,1120,7301,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.1349042709867452
1120,1120,7301,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.3494285714285713
1120,1120,7302,W5,W5,7302,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.22358509267519078
1120,1120,7302,W5,W5,7302,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.19160119047619045
1120,1120,7304,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 SA,0.0761904761904762
1120,1120,7304,W5,W5,7250,DEPOT,32 MA,32 MA,W5,W5,DEPOT,32 MA,32 MA,0.03419047619047619
1120,1120,8001,S4,S4_1,8010,DEPOT,18 FT,32 MA,S4,S4_1,DEPOT,32 MA,18 FT,1.0248511904761903
1120,1120,8002,S4,S4_1,8010,DEPOT,18 FT,32 MA,S4,S4_1,DEPOT,32 MA,18 FT,0.3650714285714286
1120,1120,8003,S4,S4_1,8010,DEPOT,18 FT,32 MA,S4,S4_1,DEPOT,32 MA,18 FT,1.2827638888888888
1120,1120,8004,S4,S4_1,8010,DEPOT,18 FT,32 MA,S4,S4_1,DEPOT,32 MA,18 FT,0.866174603174603
1120,1120,8005,S4,S4_1,8010,DEPOT,18 FT,32 MA,S4,S4_1,DEPOT,32 MA,18 FT,0.7095238095238097
1120,1120,8006,S4,S4_1,8010,DEPOT,18 FT,32 MA,S4,S4_1,DEPOT,32 MA,18 FT,1.1050261904761909
1120,1120,8010,S4,S4_1,8010,DEPOT,32 MA,32 MA,S4,S4_1,DEPOT,32 MA,18 FT,2.1390476190476195
1120,1120,8051,S4,S4_1,7150,DEPOT,18 FT,32 MA,W5,W5,DEPOT,32 MA,18 FT,1.4664785714285713
1120,1120,8052,S4,S4_1,8010,DEPOT,18 FT,32 MA,S4,S4_1,DEPOT,32 MA,18 FT,2.5861273809523806
1120,1120,8053,S4,S4_1,8150,DEPOT,18 FT,32 MA,S9,S9_2,DEPOT,32 MA,18 FT,2.2440079365079373
1120,1120,8054,S4,S4_1,8010,DEPOT,18 FT,32 MA,S4,S4_1,DEPOT,32 MA,18 FT,0.5970892857142858
1120,1120,8055,S4,S4_1,8150,DEPOT,18 FT,32 MA,S9,S9_2,DEPOT,32 MA,18 FT,0.43481349206349207
1120,1120,8102,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.20766666666666667
1120,1120,8103,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.08938888888888888
1120,1120,8104,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.27699007936507936
1120,1120,8105,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.036
1120,1120,8106,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.17433333333333334
1120,1120,8107,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.32102380952380954
1120,1120,8150,S9,S9_2,8150,DEPOT,32 MA,32 MA,S9,S9_2,DEPOT,32 MA,32 MA,6.1901765188834155
1120,1120,8151,S4,S4,8150,DEPOT,18 FT,32 MA,S9,S9_2,DEPOT,32 MA,18 FT,0.10250793650793653
1120,1120,8153,S4,S4,8150,DEPOT,18 FT,32 MA,S9,S9_2,DEPOT,32 MA,18 FT,0.5615158730158732
1120,1120,8155,S4,S4,8150,DEPOT,18 FT,32 MA,S9,S9_2,DEPOT,32 MA,18 FT,1.3656746031746028
1120,1120,8156,S9,S9_2,8150,DEPOT,18 FT,32 MA,S9,S9_2,DEPOT,32 MA,32 MA,0.44550000000000006
1120,1120,8251,S4,S4,8150,DEPOT,18 FT,32 MA,S9,S9_2,DEPOT,32 MA,18 FT,0.7144444444444444
1120,1120,8252,S4,S4,8150,DEPOT,18 FT,32 MA,S9,S9_2,DEPOT,32 MA,18 FT,1.2538095238095237
1120,1120,8253,S4,S4,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.2970238095238096
1120,1120,8254,S9,S9_2,8150,DEPOT,18 FT,32 MA,S9,S9_2,DEPOT,32 MA,32 MA,0.264
1120,1120,8255,S4,S4,8150,DEPOT,18 FT,32 MA,S9,S9_2,DEPOT,32 MA,18 FT,0.5227809523809523
1120,1120,8256,S4,S4,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.3946587301587301
1120,1120,8257,S9,S9_2,8150,DEPOT,18 FT,32 MA,S9,S9_2,DEPOT,32 MA,32 MA,0.14642857142857144
1120,1120,8258,S4,S4,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.6036666666666667
1120,1120,8261,S4,S4,8150,DEPOT,18 FT,32 MA,S9,S9_2,DEPOT,32 MA,18 FT,1.0025555555555554
1120,1120,8300,S4,S4_2,8300,DEPOT,32 MA,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,4.816190476190475
1120,1120,8301,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.2749583333333333
1120,1120,8302,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.07458333333333333
1120,1120,8303,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,2.6170019841269845
1120,1120,8304,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.30876388888888895
1120,1120,8305,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,4.889051984126987
1120,1120,8306,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.6833472222222222
1120,1120,8311,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,1.6606190476190477
1120,1120,8312,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.33640277777777783
1120,1120,8313,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,1.3585535714285717
1120,1120,8315,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.6273333333333334
1120,1120,8351,S4,S4_2,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,2.4251646825396826
1120,1120,8352,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,1.2278511904761904
1120,1120,8353,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,1.1251964285714284
1120,1120,8354,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,1.6392003968253972
1120,1120,8355,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.23625000000000002
1120,1120,8356,S4,S4_1,8300,DEPOT,18 FT,32 MA,S4,S4_2,DEPOT,32 MA,18 FT,0.06131944444444444
1120,1120,400024,S4,S4_1,,OEM,18 FT,32 MA,,,,,18 FT,9.535714285714285
1120,1120,400025,N7,N7,,OEM,32 MA,32 MA,,,,,32 SA,3.786008271772811
1120,1120,400039,W5,W5,,OEM,32 MA,32 MA,,,,,32 SA,4.6223008132350305
1120,1120,400041,N7,N7,,OEM,32 MA,32 MA,,,,,32 SA,1.8922732650256648
1120,1120,400043,W5,W5,,OEM,32 MA,32 MA,,,,,32 SA,3.436603393771378
1120,1120,400044,N7,N7,,OEM,32 MA,32 MA,,,,,32 SA,1.900039354584809
1120,1120,400045,N7,N7,,OEM,32 MA,32 MA,,,,,32 SA,3.786008271772811
1120,1120,400047,S4,S4_1,,OEM,18 FT,32 MA,,,,,18 FT,1.13
1120,1120,400048,W5,W5,,OEM,32 MA,32 MA,,,,,32 SA,3.3312960677964094
1120,1120,400051,N7,N7,,OEM,32 MA,32 MA,,,,,32 SA,11.534933056852486
1120,1120,400054,S4,S4_1,,OEM,18 FT,32 MA,,,,,18 FT,3.1
1120,1120,400057,N7,N7,,OEM,32 MA,32 MA,,,,,32 MA,0.46
1120,1120,400063,S4,S4_1,,OEM,18 FT,32 MA,,,,,18 FT,0.06
1120,1120,400147,S4,S4_1,,OEM,18 FT,32 MA,,,,,18 FT,2.267857142857143
1120,1120,400151,N7,N7_1,,OEM,32 MA,32 MA,,,,,32 SA,6.396100821526957
1120,1120,400310,S9,S9_2,,OEM,18 FT,32 MA,,,,,32 MA,4.2813355227148335
1120,1120,400327,S4,S4_1,,OEM,18 FT,32 MA,,,,,18 FT,0.4
1120,1120,400347,N7,N7,,OEM,32 MA,32 MA,,,,,32 SA,1.1176702085792996
1130,1130,4000,S9,S9_3,,EXPORT,18 FT,32 MA,,,,,32 MA,7.621469741871753
1130,1130,4001,S5,S5_2,,EXPORT,18 FT,32 MA,,,,,18 FT,8.19592419175028
1130,1130,4002,E6,E6,,EXPORT,32 MA,32 MA,,,,,32 MA,1.8168478260869565
1130,1130,4003,S9,S9_3,,EXPORT,18 FT,32 MA,,,,,32 MA,13.372965440356744
1130,1130,5001,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,1.6066666666666667
1130,1130,5002,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,1.1272185061315498
1130,1130,5004,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,1.3182608695652174
1130,1130,5006,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,0.10434782608695652
1130,1130,5040,N9,N9,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,32 MA,1.5267164357381748
1130,1130,5050,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,1.683613951266125
1130,1130,5051,N9,N9,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,1.648355629877369
1130,1130,5052,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,32 MA,2.7146350931677024
1130,1130,5053,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,32 MA,2.5214792960662527
1130,1130,5054,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,1.9586645962732918
1130,1130,5055,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,1.7076159420289854
1130,1130,5061,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,32 MA,1.487883022774327
1130,1130,5071,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,0.28521739130434787
1130,1130,5101,N9,N9,5120,DEPOT,24 FT,32 MA,N9,N9,DEPOT,32 MA,32 MA,5.189347826086957
1130,1130,5102,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,32 MA,3.571304347826087
1130,1130,5103,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,32 MA,3.5846309523809525
1130,1130,5104,N9,N9,5120,DEPOT,24 FT,32 MA,N9,N9,DEPOT,32 MA,32 MA,6.083451505016722
1130,1130,5105,N9,N9,5120,DEPOT,24 FT,32 MA,N9,N9,DEPOT,32 MA,32 MA,4.165572684852836
1130,1130,5106,N9,N9,5120,DEPOT,24 FT,32 MA,N9,N9,DEPOT,32 MA,32 MA,2.610980848861283
1130,1130,5107,N9,N9,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,3.5095652173913043
1130,1130,5108,N9,N9,5120,DEPOT,24 FT,32 MA,N9,N9,DEPOT,32 MA,32 MA,2.734782608695652
1130,1130,5109,N9,N9,5120,DEPOT,24 FT,32 MA,N9,N9,DEPOT,32 MA,32 MA,2.4917503007152337
1130,1130,5111,N9,N9,5120,DEPOT,24 FT,32 MA,N9,N9,DEPOT,32 MA,32 MA,1.0304347826086957
1130,1130,5112,N9,N9,5120,DEPOT,24 FT,32 MA,N9,N9,DEPOT,32 MA,32 MA,1.5503985507246376
1130,1130,5114,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,32 MA,2.1243478260869564
1130,1130,5115,N8,N8_1,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,2.1940087991718427
1130,1130,5116,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,32 MA,2.2790579710144927
1130,1130,5120,N9,N9,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,32 MA,0.756066889632107
1130,1130,5151,N8,N8_1,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,1.713840579710145
1130,1130,5152,N8,N8_1,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,2.315891861761427
1130,1130,5153,N8,N8_1,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,1.540437370600414
1130,1130,5155,N8,N8_1,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,2.0874498327759197
1130,1130,5156,W6,W6,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,0.9149068322981366
1130,1130,5157,N8,N8_1,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,1.3515906195254024
1130,1130,5201,N8,N8_1,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,1.0544591097308489
1130,1130,5202,N8,N8_1,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,0.8199275362318841
1130,1130,5203,N8,N8_1,5120,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,32 MA,4.068037306896002
1130,1130,5206,N8,N8_1,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,1.4439518633540374
1130,1130,5251,N8,N8,5050,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,1.4874560041407865
1130,1130,5252,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,32 MA,2.030036231884058
1130,1130,5301,N8,N8,5301,DEPOT,32 MA,32 MA,N8,N8,DEPOT,32 MA,32 MA,4.460066810001592
1130,1130,5303,N8,N8,5040,DEPOT,18 FT,32 MA,N9,N9,DEPOT,32 MA,32 MA,0.11312111801242236
1130,1130,5305,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,32 MA,1.9324303232998885
1130,1130,5306,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,32 MA,1.9422608695652173
1130,1130,5307,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,32 MA,0.1766692546583851
1130,1130,5309,N8,N8,5040,DEPOT,32 MA,32 MA,N9,N9,DEPOT,32 MA,32 MA,1.710144927536232
1130,1130,6000,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,0.015384615384615385
1130,1130,6001,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,0.6757246376811594
1130,1130,6003,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,0.32994306418219466
1130,1130,6004,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,0.7563793995859214
1130,1130,6011,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,0.33061594202898553
1130,1130,6012,E6,E6,6000,DEPOT,18 FT,32 MA,E6,E6,DEPOT,32 MA,32 MA,0.6586956521739131
1130,1130,6013,E6,E6,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,0.8597826086956522
1130,1130,6053,E6,E6,6053,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,2.8323521073275275
1130,1130,6102,E6,E6_1,6000,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,3.571088071348941
1130,1130,6200,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,0.19873188405797101
1130,1130,6201,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,0.2043478260869565
1130,1130,6202,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,0.6856754658385094
1130,1130,6203,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,0.3638069358178054
1130,1130,6204,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,1.1244565217391305
1130,1130,6205,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,0.8262810559006211
1130,1130,6206,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,2.2762163561076605
1130,1130,6207,E6,E6,6200,DEPOT,32 MA,32 MA,E6,E6,DEPOT,32 MA,32 MA,0.49818840579710144
1130,1130,7000,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,0.5926481127568084
1130,1130,7001,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,3.33935817805383
1130,1130,7002,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,3.2572392100652974
1130,1130,7003,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,2.545329780371839
1130,1130,7004,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,1.6678260869565218
1130,1130,7051,W6,W6,7000,DEPOT,32 MA,32 MA,W6,W6,DEPOT,32 MA,32 MA,3.2444037665233316
