key
1190 - S2 - S2 - 32 MA - 13000
1190 - N1 - N1 - 32 MA - 500
1190 - W1 - W1 - 32 MA - 1000
1190 - W1 - W1 - 32 MA - 1600
1190 - W1 - W1 - 32 MA - 1600
1170 - S1 - S1_1 - 32 MA - 245
1170 - S1 - S1_1 - 32 MA - 392
1170 - N1 - N1_1 - 32 MA - 200
1170 - N1 - N1_1 - 32 MA - 200
1170 - N1 - N1_1 - 32 MA - 600
1170 - N1 - N1_1 - 32 MA - 900
1170 - E1 - E1 - 32 MA - 1800
1170 - E1 - E1 - 32 MA - 1700
1160 - W1 - W1_1 - 32 SA - 4000
1140 - W1 - W1_1 - 32 MA - 300
1140 - W1 - W1_1 - 32 MA - 300
1140 - W1 - W1_1 - 32 SA - 1000
1140 - W1 - W1_1 - 32 MA - 1200
1140 - W1 - W1_1 - 32 MA - 50
1140 - W1 - W1_1 - 32 MA - 50
1110 - W1 - W1_1 - 32 MA - 300
1170 - S1 - S1_1 - 32 MA - 93
1170 - S1 - S1_1 - 32 MA - 150
1170 - S1 - S1_1 - 32 MA - 88
1170 - S1 - S1_1 - 32 MA - 661
1170 - S1 - S1_1 - 32 MA - 800
1170 - S1 - S1_1 - 32 MA - 80
1170 - S1 - S1_1 - 32 MA - 342
1170 - S1 - S1_1 - 32 MA - 111
1170 - S1 - S1_1 - 32 MA - 74
1170 - S1 - S1_1 - 32 MA - 196
1190 - S1 - S1_1 - 32 MA - 238
1190 - S1 - S1_1 - 32 MA - 310
1190 - S1 - S1_1 - 32 MA - 650
1190 - S2 - S2_1 - 32 MA - 844
1190 - S1 - S1_1 - 32 MA - 29
1190 - S1 - S1_1 - 32 MA - 813
1190 - S1 - S1_1 - 32 MA - 1042
1190 - S1 - S1_1 - 32 MA - 1073
1190 - S1 - S1_1 - 32 MA - 1671
1190 - S1 - S1_1 - 32 MA - 1332
1190 - S1 - S1_1 - 32 MA - 1497
1190 - S1 - S1_1 - 32 MA - 1756
1190 - S1 - S1_1 - 32 MA - 218
1190 - S1 - S1_1 - 32 MA - 2980
1190 - S1 - S1_1 - 32 MA - 541
1190 - S1 - S1_1 - 32 MA - 773
1160 - W1 - W1_1 - 32 MA - 2
1160 - W1 - W1_1 - 32 MA - 5
1160 - W1 - W1_1 - 32 MA - 4
1160 - W1 - W1_1 - 32 MA - 2
1160 - W1 - W1_1 - 32 MA - 4
1160 - W1 - W1_1 - 32 MA - 10
1160 - W1 - W1_1 - 32 MA - 2
1160 - W1 - W1_1 - 32 MA - 2
1160 - W1 - W1_1 - 32 MA - 2
1160 - W1 - W1_1 - 32 MA - 2
1110 - W1 - W1_1 - 32 MA - 5
1140 - W1 - W1_1 - 32 MA - 5
1140 - W1 - W1_1 - 32 MA - 14
1140 - W1 - W1_1 - 32 MA - 10
1140 - W1 - W1_1 - 32 MA - 30
1140 - W1 - W1_1 - 32 MA - 10
1140 - W1 - W1_1 - 32 MA - 5
1140 - W1 - W1_1 - 32 MA - 10
1140 - W1 - W1_1 - 32 MA - 5
1140 - W1 - W1_1 - 32 MA - 10
1140 - W1 - W1_1 - 32 MA - 73
1140 - W1 - W1_1 - 32 MA - 10
1140 - W1 - W1_1 - 32 MA - 39
1140 - W1 - W1_1 - 32 MA - 56
1140 - W1 - W1_1 - 32 MA - 16
1140 - W1 - W1_1 - 32 MA - 10
1140 - W1 - W1_1 - 32 MA - 23
1140 - W1 - W1_1 - 32 MA - 40
1140 - W1 - W1_1 - 32 MA - 24
1140 - W1 - W1_1 - 32 MA - 24
