Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,TruckDemandFinal
1130,1130,6012,E6,E6,6000,DEPOT,E6,E6_1,DEPOT,32 MA,18 FT,2
1130,1130,6053,E6,E6,6053,DEPOT,E6,E6,DEPOT,32 MA,32 MA,3
1130,1130,6102,E6,E6_1,6102,DEPOT,E6,E6_1,DEPOT,32 MA,32 MA,10
1130,1130,6202,E6,E6,6200,DEPOT,E6,E6,DEPOT,32 MA,32 MA,3
1130,1130,6204,E6,E6,6200,DEPOT,E6,E6,DEPOT,32 MA,32 MA,1
1130,1130,6205,E6,E6,6200,DEPOT,E6,E6,DEPOT,32 MA,32 MA,2
1130,1130,6206,E6,E6,6200,DEPOT,E6,E6,DEPOT,32 MA,32 MA,2
1130,1130,6207,E6,E6,6200,DEPOT,E6,E6,DEPOT,32 MA,32 MA,1
1130,1130,7001,W6,W6_2,7000,DEPOT,W6,W6_2,DEPOT,32 MA,32 MA,1
1130,1130,7002,W6,W6_2,7000,DEPOT,W6,W6_2,DEPOT,32 MA,32 MA,3
1130,1130,7003,W6,W6_2,7000,DEPOT,W6,W6_2,DEPOT,32 MA,32 MA,1
1130,1130,7051,W6,W6_2,7051,DEPOT,W6,W6_2,DEPOT,32 MA,32 MA,6
1130,1130,7102,W6,W6,7102,DEPOT,W6,W6,DEPOT,32 MA,32 MA,4
1130,1130,7103,W6,W6,7150,DEPOT,W6,W6,DEPOT,32 MA,32 MA,3
1130,1130,7104,S9,S9_3,7150,DEPOT,W6,W6,DEPOT,32 MA,32 MA,1
1130,1130,7105,W6,W6,8150,DEPOT,S5,S5,DEPOT,18 FT,32 MA,1
1130,1130,7150,W6,W6,7150,DEPOT,W6,W6,DEPOT,32 MA,32 MA,2
1130,1130,7151,W6,W6,7150,DEPOT,W6,W6,DEPOT,32 MA,32 MA,3
1130,1130,7152,W6,W6,7152,DEPOT,W6,W6,DEPOT,32 MA,32 MA,4
1130,1130,7153,W6,W6,7150,DEPOT,W6,W6,DEPOT,32 MA,32 MA,2
1130,1130,7154,W6,W6,7150,DEPOT,W6,W6,DEPOT,32 MA,32 MA,2
1130,1130,7155,W6,W6,7150,DEPOT,W6,W6,DEPOT,32 MA,32 MA,1
1130,1130,7157,W6,W6_1,7150,DEPOT,W6,W6,DEPOT,32 MA,32 MA,2
1130,1130,7161,W6,W6,7250,DEPOT,W6,W6,DEPOT,32 MA,32 MA,1
1130,1130,7250,W6,W6,7250,DEPOT,W6,W6,DEPOT,32 MA,32 MA,1
1130,1130,7251,W6,W6,7250,DEPOT,W6,W6,DEPOT,32 MA,32 MA,4
1130,1130,7252,W6,W6,7250,DEPOT,W6,W6,DEPOT,32 MA,32 MA,1
1130,1130,7253,W6,W6,5040,DEPOT,N9,N9,DEPOT,32 MA,32 MA,1
1130,1130,7254,W6,W6,7250,DEPOT,W6,W6,DEPOT,32 MA,32 MA,2
1130,1130,7302,W6,W6,7302,DEPOT,W6,W6,DEPOT,32 MA,32 MA,2
1130,1130,7304,W6,W6,7250,DEPOT,W6,W6,DEPOT,32 MA,32 MA,1
1130,1130,8001,S5,S5_1,8010,DEPOT,S5,S5_1,DEPOT,18 FT,18 FT,3
1130,1130,8002,S5,S5_1,8010,DEPOT,S5,S5_1,DEPOT,18 FT,18 FT,2
1130,1130,8003,S5,S5_1,8010,DEPOT,S5,S5_1,DEPOT,18 FT,18 FT,4
1130,1130,8004,S9,S9_3,8010,DEPOT,S5,S5_1,DEPOT,18 FT,32 MA,1
1130,1130,8005,S5,S5_1,8010,DEPOT,S5,S5_1,DEPOT,18 FT,18 FT,2
1130,1130,8006,S5,S5_1,8010,DEPOT,S5,S5_1,DEPOT,18 FT,18 FT,3
1130,1130,8010,S5,S5_1,8010,DEPOT,S5,S5_1,DEPOT,18 FT,18 FT,2
1130,1130,8052,S5,S5_1,8010,DEPOT,S5,S5_1,DEPOT,18 FT,18 FT,4
1130,1130,8053,S5,S5_1,8150,DEPOT,S5,S5,DEPOT,18 FT,18 FT,6
1130,1130,8054,S9,S9_3,8010,DEPOT,S5,S5_1,DEPOT,18 FT,32 MA,3
1130,1130,8055,S5,S5_1,8150,DEPOT,S5,S5,DEPOT,18 FT,18 FT,2
1130,1130,8102,S5,S5_2,8110,DEPOT,S5,S5_2,DEPOT,18 FT,18 FT,1
1130,1130,8103,S5,S5_2,8110,DEPOT,S5,S5_2,DEPOT,18 FT,18 FT,1
1130,1130,8104,S5,S5_2,8110,DEPOT,S5,S5_2,DEPOT,18 FT,18 FT,1
1130,1130,8105,S5,S5_2,8110,DEPOT,S5,S5_2,DEPOT,18 FT,18 FT,1
1130,1130,8110,S5,S5_2,8110,DEPOT,S5,S5_2,DEPOT,18 FT,18 FT,1
1130,1130,8150,S5,S5,8150,DEPOT,S5,S5,DEPOT,18 FT,18 FT,1
1130,1130,8251,S5,S5,8150,DEPOT,S5,S5,DEPOT,18 FT,18 FT,1
1130,1130,8254,S5,S5,8150,DEPOT,S5,S5,DEPOT,18 FT,18 FT,1
1130,1130,8256,S5,S5,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,2
1130,1130,8258,S5,S5,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,1
1130,1130,8261,S5,S5,8150,DEPOT,S5,S5,DEPOT,18 FT,18 FT,1
1130,1130,8300,S9,S9_3,8300,DEPOT,S9,S9_3,DEPOT,18 FT,32 MA,1
1130,1130,8301,S5,S5_1,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,3
1130,1130,8303,S5,S5_1,8300,DEPOT,S9,S9_3,DEPOT,18 FT,18 FT,1
