Plant,SalesOffice,Material,Demand
1140,6207,18360970,10
1140,6207,16340150,10
1140,6207,41011200,10
1140,6207,41071000,10
1140,6207,36360210,10
1140,6207,20189330,11
1140,6207,20864200,11
1140,6207,18360180,12
1140,6207,20186100,15
1140,6207,21178040,16
1140,6207,27155220,17
1140,6207,16340870,17
1140,6207,36041000,18
1140,6207,18320800,20
1140,6207,18151530,21
1140,6207,39033000,26
1140,6207,40186100,28
1140,6207,17116040,32
1140,6207,46031000,35
1140,6207,27162240,39
1140,6207,27165200,49
1140,6207,26143140,50
1140,6207,20856500,51
1140,6207,20136130,73
1140,6207,20181330,83
1140,6207,19133040,93
1140,6207,27161330,111
1140,6207,26143040,178
1140,6207,20131330,286
1140,6207,40031000,533
1140,6207,47061000,716
1140,7000,18320800,3
1140,7000,13418620,4
1140,7000,16340450,4
1140,7000,16340470,4
1140,7000,18360140,5
1140,7000,27162240,10
1140,7000,20189330,12
1140,7000,26143140,14
1140,7000,18360130,17
1140,7000,18168640,20
1140,7000,14148620,24
1140,7000,27152200,28
1140,7000,21173620,42
1140,7000,26133030,54
1140,7000,26136420,56
1140,7000,20131330,92
1140,7000,18151530,101
1140,7001,20173000,1
1140,7001,72022000,1
1140,7001,16340150,4
1140,7001,20194000,5
1140,7001,20846110,5
1140,7001,20864200,5
1140,7001,20884480,5
1140,7001,17115130,5
1140,7001,39033000,5
1140,7001,36373300,5
1140,7001,38310320,5
1140,7001,20084400,10
1140,7001,28374460,10
1140,7001,18360270,10
1140,7001,40084000,12
1140,7001,38310630,15
1140,7001,18350340,16
1140,7001,16186340,17
1140,7001,20186100,18
1140,7001,19143540,18
1140,7001,48374400,23
1140,7001,36331300,23
1140,7001,18360300,25
1140,7001,17116040,30
1140,7001,18360180,30
1140,7001,21173620,34
1140,7001,16340450,34
1140,7001,20189330,35
1140,7001,16340880,36
1140,7001,26133030,37
1140,7001,38364300,53
1140,7001,40186100,76
1140,7001,20136130,106
1140,7001,20131330,110
1140,7001,21141320,129
1140,7001,40031000,133
1140,7001,18151530,155
1140,7001,41011200,185
1140,7001,26136420,188
1140,7001,18360970,196
1140,7001,47061000,398
1140,7002,20171320,1
1140,7002,20884480,5
1140,7002,20324400,5
1140,7002,16340450,5
1140,7002,16340470,5
1140,7002,41041200,5
1140,7002,41061000,5
1140,7002,36350300,5
1140,7002,38310320,5
1140,7002,38340310,5
1140,7002,20184040,10
1140,7002,20195200,10
1140,7002,20846110,10
1140,7002,20864200,10
1140,7002,18163930,10
1140,7002,18360270,10
1140,7002,40021000,10
1140,7002,40186100,10
1140,7002,36041000,10
1140,7002,39033000,10
1140,7002,38363300,10
1140,7002,18320800,11
1140,7002,18350340,11
1140,7002,38340550,11
1140,7002,20189330,12
1140,7002,16156840,12
1140,7002,19143540,12
1140,7002,40084000,12
1140,7002,38380330,12
1140,7002,19143740,13
1140,7002,18360180,14
1140,7002,20084400,18
1140,7002,18151530,19
1140,7002,16183540,23
1140,7002,18360300,24
1140,7002,16340150,27
1140,7002,36360210,28
1140,7002,16340880,30
1140,7002,20184030,34
1140,7002,26143140,46
1140,7002,18360140,46
1140,7002,21173620,54
1140,7002,20136130,57
1140,7002,18360970,80
1140,7002,26133030,97
1140,7002,41011200,118
1140,7002,40031000,148
1140,7002,26143040,166
1140,7002,47061000,327
1140,7002,46031000,333
1140,7002,26136420,374
1140,7003,19143740,4
1140,7003,18350340,4
1140,7003,26143140,5
1140,7003,20173000,5
1140,7003,20184030,5
1140,7003,20194000,5
1140,7003,20195000,5
1140,7003,20195200,5
1140,7003,20884480,5
1140,7003,20324400,5
1140,7003,17115130,5
1140,7003,16340870,5
1140,7003,18340650,5
1140,7003,18360270,5
1140,7003,36331550,5
1140,7003,36370300,5
1140,7003,38340310,5
1140,7003,38364310,5
1140,7003,17116040,10
1140,7003,18151530,10
1140,7003,40021000,10
1140,7003,36350300,10
1140,7003,20186100,11
1140,7003,40084000,11
1140,7003,39033000,11
1140,7003,20184040,12
1140,7003,20846120,13
1140,7003,38310320,13
1140,7003,20846110,14
1140,7003,19143540,14
1140,7003,16340450,15
1140,7003,16340880,15
1140,7003,38310630,15
1140,7003,41061000,16
1140,7003,36360210,16
1140,7003,20189330,17
1140,7003,18360140,17
1140,7003,16340470,20
1140,7003,27162240,21
1140,7003,40186100,21
1140,7003,16156840,25
1140,7003,38363300,28
1140,7003,27152200,29
1140,7003,20864200,30
1140,7003,21141320,32
1140,7003,38380330,36
1140,7003,16183540,39
1140,7003,18360180,39
1140,7003,18360300,45
1140,7003,38340550,46
1140,7003,18360970,54
1140,7003,21173620,57
1140,7003,26136420,59
1140,7003,16340150,62
1140,7003,20136130,85
1140,7003,41011200,93
1140,7003,40031000,119
1140,7003,26133030,131
1140,7003,26143040,211
1140,7003,46031000,244
1140,7003,47061000,352
1140,7003,20131330,474
1140,7004,20084400,5
1140,7004,20173000,5
1140,7004,20184030,5
1140,7004,20189330,5
1140,7004,20194000,5
1140,7004,20195200,5
1140,7004,20864200,5
1140,7004,19143540,5
1140,7004,19143740,5
1140,7004,18320800,5
1140,7004,18360270,5
1140,7004,41041200,5
1140,7004,41061000,5
1140,7004,40084000,5
1140,7004,47031000,5
1140,7004,36331300,5
1140,7004,38310320,5
1140,7004,38340310,5
1140,7004,20186100,10
1140,7004,28373000,10
1140,7004,38310630,10
1140,7004,18350340,11
1140,7004,48374400,11
1140,7004,36360210,11
1140,7004,26143140,12
1140,7004,40186100,15
1140,7004,16340880,16
1140,7004,38364300,16
1140,7004,16340470,17
1140,7004,16186340,21
1140,7004,16340450,24
1140,7004,18151530,27
1140,7004,18360300,35
1140,7004,18360970,36
1140,7004,26133030,37
1140,7004,16340150,44
1140,7004,41011200,46
1140,7004,26136420,47
1140,7004,20136130,56
1140,7004,17116040,59
1140,7004,18360180,64
1140,7004,21141320,65
1140,7004,46031000,157
1140,7004,47061000,159
1140,7051,18320800,2
1140,7051,18360180,4
1140,7051,20084400,5
1140,7051,20173000,5
1140,7051,20184030,5
1140,7051,20186100,5
1140,7051,20195200,5
1140,7051,20846110,5
1140,7051,20864200,5
1140,7051,16340470,5
1140,7051,18340650,5
1140,7051,18360270,5
1140,7051,41061000,5
1140,7051,36041000,5
1140,7051,36331300,5
1140,7051,36331550,5
1140,7051,38310320,5
1140,7051,38340310,5
1140,7051,38364300,5
1140,7051,38380300,5
1140,7051,36350300,6
1140,7051,38340550,6
1140,7051,27135830,10
1140,7051,27139330,10
1140,7051,17116040,10
1140,7051,40021000,10
1140,7051,40186100,10
1140,7051,39033000,10
1140,7051,38310630,10
1140,7051,19143740,11
1140,7051,38380310,11
1140,7051,19143540,13
1140,7051,16350710,15
1140,7051,36360210,16
1140,7051,47031000,23
1140,7051,18350340,24
1140,7051,18360300,24
1140,7051,21173620,27
1140,7051,17115130,29
1140,7051,16186340,30
1140,7051,16340880,38
1140,7051,26133030,56
1140,7051,16340150,58
1140,7051,41011200,62
1140,7051,27162240,68
1140,7051,38380330,72
1140,7051,26143040,81
1140,7051,26143140,101
1140,7051,18360970,106
1140,7051,18163930,116
1140,7051,21141320,129
1140,7051,46031000,281
1140,7051,18151530,434
1140,7051,47061000,649
1140,7052,20171320,1
1140,7052,36350300,1
1140,7052,20184040,5
1140,7052,20195200,5
1140,7052,20884480,5
1140,7052,18143730,5
1140,7052,19143540,5
1140,7052,16340470,5
1140,7052,16340880,5
1140,7052,18350340,5
1140,7052,41061000,5
1140,7052,48374400,5
1140,7052,39033000,5
1140,7052,38363300,5
1140,7052,40186100,6
1140,7052,16340450,9
1140,7052,27135830,10
1140,7052,16186340,10
1140,7052,18360270,10
1140,7052,41071000,10
1140,7052,26143140,13
1140,7052,18360300,13
1140,7052,38340550,13
1140,7052,18163930,14
1140,7052,20136130,16
1140,7052,47031000,17
1140,7052,17116040,18
1140,7052,16340150,22
1140,7052,18360180,29
1140,7052,26136420,30
1140,7052,46031000,38
1140,7052,18151530,45
1140,7052,26143040,100
1140,7052,41011200,115
1140,7052,47061000,239
1140,7052,40031000,267
1140,7053,20189330,4
1140,7053,21173620,5
1140,7053,20136130,5
1140,7053,20184030,5
1140,7053,20186100,5
1140,7053,18163930,5
1140,7053,19143540,5
1140,7053,16340450,5
1140,7053,18360270,5
1140,7053,41041200,5
1140,7053,36360210,6
1140,7053,26133030,10
1140,7053,27152200,10
1140,7053,17116040,10
1140,7053,36350300,10
1140,7053,38363300,10
1140,7053,17115130,22
1140,7053,16340150,22
1140,7053,38380330,24
1140,7053,26136420,25
1140,7053,16340880,28
1140,7053,26143140,29
1140,7053,27135830,34
1140,7053,18360180,37
1140,7053,18360130,39
1140,7053,21141320,64
1140,7053,46031000,79
1140,7053,41011200,93
1140,7053,20181330,99
1140,7053,40031000,101
1140,7053,47061000,159
1140,7053,27162240,161
1140,7053,18151530,288
1140,7053,20131330,301
1140,7054,72042000,3
1140,7054,20846110,5
1140,7054,20324400,5
1140,7054,16183540,5
1140,7054,19143540,5
1140,7054,19143740,5
1140,7054,18320800,5
1140,7054,18340650,5
1140,7054,39033000,5
1140,7054,36350300,5
1140,7054,20864200,10
1140,7054,18350340,13
1140,7054,26143140,16
1140,7054,16186340,16
1140,7054,17115130,17
1140,7054,16340150,17
1140,7054,26133030,18
1140,7054,26136420,23
1140,7054,16340880,24
1140,7054,18360300,26
1140,7054,20136130,30
1140,7054,18360130,31
1140,7054,18163930,38
1140,7054,18360180,38
1140,7054,20189330,45
1140,7054,27162240,45
1140,7054,18151530,63
1140,7054,40031000,68
1140,7054,46031000,90
1140,7054,27152200,98
1140,7054,41011200,111
1140,7054,47061000,159
1140,7054,20181330,194
1140,7054,20131330,375
1140,7102,72022000,1
1140,7102,18320800,2
1140,7102,20189330,3
1140,7102,19143740,4
1140,7102,20136130,5
1140,7102,20324400,5
1140,7102,16340870,5
1140,7102,16340880,5
1140,7102,18340650,5
1140,7102,18350340,5
1140,7102,36041000,5
1140,7102,36331550,5
1140,7102,36340310,5
1140,7102,38364300,5
1140,7102,38364310,5
1140,7102,38380300,5
1140,7102,20195000,10
1140,7102,17116040,10
1140,7102,36350300,10
1140,7102,36360210,10
1140,7102,38310630,10
1140,7102,38340550,10
1140,7102,19143540,11
1140,7102,38310320,11
1140,7102,16186340,12
1140,7102,16340470,12
1140,7102,38340310,12
1140,7102,38363300,12
1140,7102,20084400,13
1140,7102,18360270,13
1140,7102,16183540,14
1140,7102,20184040,16
1140,7102,48374400,16
1140,7102,18360140,17
1140,7102,39033000,17
1140,7102,38380330,17
1140,7102,16340450,20
1140,7102,20846110,21
1140,7102,28374460,28
1140,7102,40186100,31
1140,7102,20194000,47
1140,7102,40084000,50
1140,7102,18360300,52
1140,7102,47061000,56
1140,7102,20173000,58
1140,7102,18360180,65
1140,7102,26143140,72
1140,7102,27152200,78
1140,7102,21173620,108
1140,7102,20864200,119
1140,7102,40031000,140
1140,7102,18360970,182
1140,7102,26136420,237
1140,7102,41011200,296
1140,7102,27155220,300
1140,7102,20131330,566
1140,7102,26143040,1013
1140,7102,46031000,1644
1140,7102,26130930,1702
1140,7103,20171320,1
1140,7103,18320800,1
1140,7103,71019100,1
1140,7103,72022000,1
1140,7103,36350300,3
1140,7103,41071000,4
1140,7103,36331550,4
1140,7103,20816000,5
1140,7103,20324400,5
1140,7103,16183540,5
1140,7103,16340870,5
1140,7103,41078010,5
1140,7103,36340310,5
1140,7103,36373300,5
1140,7103,38340900,5
1140,7103,71018100,5
1140,7103,71018400,5
1140,7103,26133030,10
1140,7103,20186100,10
1140,7103,27139330,10
1140,7103,39033000,10
1140,7103,36041000,11
1140,7103,38364300,11
1140,7103,20184040,12
1140,7103,36370300,12
1140,7103,20173000,13
1140,7103,18360270,13
1140,7103,38310320,13
1140,7103,20195200,14
1140,7103,38340550,14
1140,7103,19143740,15
1140,7103,21173620,16
1140,7103,20084400,17
1140,7103,20887920,17
1140,7103,19143540,19
1140,7103,26136420,20
1140,7103,20194000,20
1140,7103,18360140,20
1140,7103,36360210,20
1140,7103,20189330,22
1140,7103,38340310,22
1140,7103,38310630,23
1140,7103,20184030,24
1140,7103,38380330,24
1140,7103,18360970,25
1140,7103,26143140,28
1140,7103,38363300,28
1140,7103,27135830,30
1140,7103,16340880,40
1140,7103,17116040,45
1140,7103,18360300,46
1140,7103,20856240,47
1140,7103,16340450,47
1140,7103,20864200,53
1140,7103,16340470,55
1140,7103,41041200,63
1140,7103,16340150,68
1140,7103,41011200,98
1140,7103,27165200,99
1140,7103,18360180,100
1140,7103,21178040,138
1140,7103,26130930,265
1140,7103,26143040,283
1140,7103,46031000,295
1140,7103,21141320,322
1140,7103,47061000,381
1140,7103,40031000,855
1140,7104,20171320,1
1140,7104,41071000,2
1140,7104,26143140,5
1140,7104,20173000,5
1140,7104,20184030,5
1140,7104,20184040,5
1140,7104,20186100,5
1140,7104,20195000,5
1140,7104,20195200,5
1140,7104,20887920,5
1140,7104,20324400,5
1140,7104,19143540,5
1140,7104,16340470,5
1140,7104,16350710,5
1140,7104,18360270,5
1140,7104,71118110,5
1140,7104,26133030,10
1140,7104,20194000,10
1140,7104,20884480,10
1140,7104,28374460,10
1140,7104,16183540,10
1140,7104,16340450,10
1140,7104,16340150,10
1140,7104,20846110,11
1140,7104,20856240,11
1140,7104,20084400,12
1140,7104,20136130,13
1140,7104,18360140,13
1140,7104,18360300,13
1140,7104,16340880,20
1140,7104,18320800,33
1140,7104,27165200,35
1140,7104,46031000,40
1140,7104,26130930,50
1140,7104,18350340,62
1140,7104,21178040,72
1140,7104,18360180,95
1140,7104,41011200,121
1140,7104,18360970,159
1140,7104,47061000,204
1140,7104,40031000,229
1140,7105,20171320,1
1140,7105,21173620,5
1140,7105,20173000,5
1140,7105,20184040,5
1140,7105,20186100,5
1140,7105,20194000,5
1140,7105,20884480,5
1140,7105,19143740,5
1140,7105,18360140,5
1140,7105,39033000,5
1140,7105,38340900,5
1140,7105,38363300,5
1140,7105,36360210,8
1140,7105,36331550,9
1140,7105,27135830,10
1140,7105,19143540,10
1140,7105,16350710,10
1140,7105,18360300,10
1140,7105,38310320,10
1140,7105,38380300,10
1140,7105,20189330,11
1140,7105,16340870,11
1140,7105,48374400,11
1140,7105,38340550,11
1140,7105,38364300,11
1140,7105,27139330,12
1140,7105,16340450,14
1140,7105,18360180,14
1140,7105,40084000,16
1140,7105,16340880,17
1140,7105,26143140,18
1140,7105,16340150,18
1140,7105,36041000,18
1140,7105,17116040,22
1140,7105,16340470,23
1140,7105,41061000,23
1140,7105,18320800,28
1140,7105,20084400,42
1140,7105,41011200,46
1140,7105,40021000,46
1140,7105,38340310,46
1140,7105,47031000,52
1140,7105,38380330,60
1140,7105,26133030,75
1140,7105,26136420,122
1140,7105,46031000,145
1140,7105,20864200,214
1140,7105,26143040,261
1140,7150,20171320,1
1140,7150,20184030,3
1140,7150,28374460,4
1140,7150,16340450,5
1140,7150,19143540,6
1140,7150,16340880,7
1140,7150,18320800,8
1140,7150,17116040,10
1140,7150,16340470,10
1140,7150,16340150,10
1140,7150,18168640,12
1140,7150,18360140,13
1140,7150,18360300,17
1140,7150,18350340,18
1140,7150,26136420,25
1140,7150,20186100,29
1140,7150,26133030,33
1140,7150,18360130,45
1140,7150,13418620,62
1140,7150,27162240,77
1140,7150,26130930,103
1140,7150,21173620,122
1140,7150,20131330,148
1140,7150,14148620,204
1140,7150,26143040,213
1140,7151,38363300,1
1140,7151,72022000,1
1140,7151,41071000,3
1140,7151,40084000,4
1140,7151,20184030,5
1140,7151,20816000,5
1140,7151,20884480,5
1140,7151,20887920,5
1140,7151,17115130,5
1140,7151,19143740,5
1140,7151,18360270,5
1140,7151,41078010,5
1140,7151,36041000,5
1140,7151,36331300,5
1140,7151,36340310,5
1140,7151,36370300,5
1140,7151,38340900,5
1140,7151,38364310,5
1140,7151,47031000,9
1140,7151,20184040,10
1140,7151,27135830,10
1140,7151,27139330,10
1140,7151,38380300,10
1140,7151,39033000,11
1140,7151,36331550,11
1140,7151,38364300,11
1140,7151,18320800,12
1140,7151,41041200,12
1140,7151,36360210,13
1140,7151,38310320,13
1140,7151,16340870,15
1140,7151,38310630,15
1140,7151,20186100,16
1140,7151,16183540,16
1140,7151,16350710,16
1140,7151,19143540,17
1140,7151,26143140,18
1140,7151,20189330,18
1140,7151,20173000,19
1140,7151,16340450,19
1140,7151,17116040,22
1140,7151,48374400,23
1140,7151,21178040,24
1140,7151,38340550,27
1140,7151,38340310,30
1140,7151,20864200,35
1140,7151,16340470,35
1140,7151,40181300,35
1140,7151,18360970,36
1140,7151,20084400,38
1140,7151,34140100,38
1140,7151,47021000,39
1140,7151,18360140,40
1140,7151,18350340,41
1140,7151,21173620,55
1140,7151,26136420,55
1140,7151,16340880,55
1140,7151,18360180,55
1140,7151,26133030,63
1140,7151,41061000,78
1140,7151,40186100,85
1140,7151,18360130,90
1140,7151,38380330,96
1140,7151,16340150,109
1140,7151,18360300,113
1140,7151,41011200,153
1140,7151,47061000,196
1140,7151,27152200,217
1140,7151,26130930,237
1140,7151,26143040,254
1140,7151,40031000,311
1140,7151,46031000,509
1140,7151,27162240,635
1140,7151,20131330,1920
1140,7152,38363300,1
1140,7152,71118210,1
1140,7152,36350300,3
1140,7152,20195000,5
1140,7152,28374460,5
1140,7152,16183540,5
1140,7152,16340870,5
1140,7152,18340650,5
1140,7152,36331300,5
1140,7152,38340900,5
1140,7152,38364310,5
1140,7152,71118110,5
1140,7152,71118200,5
1140,7152,20194000,10
1140,7152,27135830,10
1140,7152,27139330,10
1140,7152,17116040,10
1140,7152,16350710,10
1140,7152,47021000,10
1140,7152,36340310,10
1140,7152,36331550,12
1140,7152,20173000,13
1140,7152,20324400,13
1140,7152,40021000,13
1140,7152,38380300,13
1140,7152,38310320,14
1140,7152,20084400,16
1140,7152,16156840,18
1140,7152,36041000,18
1140,7152,36370300,18
1140,7152,38364300,18
1140,7152,39033000,22
1140,7152,16340880,23
1140,7152,48374400,25
1140,7152,18360270,27
1140,7152,18320800,29
1140,7152,20186100,32
1140,7152,38340310,33
1140,7152,36360210,34
1140,7152,19143540,35
1140,7152,16340470,36
1140,7152,38310630,37
1140,7152,41061000,39
1140,7152,18350340,41
1140,7152,18360300,46
1140,7152,16340450,47
1140,7152,21173620,52
1140,7152,41041200,56
1140,7152,38340550,59
1140,7152,26143140,65
1140,7152,20864200,65
1140,7152,20136130,78
1140,7152,40084000,79
1140,7152,16186340,81
1140,7152,40186100,87
1140,7152,18360970,89
1140,7152,16340150,91
1140,7152,38380330,133
1140,7152,18360180,176
1140,7152,26133030,185
1140,7152,46031000,355
1140,7152,41011200,493
1140,7152,27162240,517
1140,7152,26143040,540
1140,7152,47061000,1084
1140,7152,20131330,1182
1140,7153,20184030,4
1140,7153,20084400,5
1140,7153,20184040,5
1140,7153,20195000,5
1140,7153,16350710,5
1140,7153,18340650,5
1140,7153,18350340,5
1140,7153,36331550,5
1140,7153,36340310,5
1140,7153,38310320,5
1140,7153,38364300,5
1140,7153,20186100,8
1140,7153,16340470,8
1140,7153,27135830,10
1140,7153,27139330,10
1140,7153,18360140,10
1140,7153,18360970,10
1140,7153,47021000,10
1140,7153,38310630,10
1140,7153,38380300,10
1140,7153,18360300,11
1140,7153,39033000,11
1140,7153,36350300,11
1140,7153,19143540,12
1140,7153,18360180,13
1140,7153,18320800,17
1140,7153,47031000,19
1140,7153,38363300,20
1140,7153,38340310,22
1140,7153,48374400,23
1140,7153,21173620,26
1140,7153,40021000,27
1140,7153,20864200,29
1140,7153,36360210,30
1140,7153,16340450,31
1140,7153,16340150,31
1140,7153,41061000,31
1140,7153,16340870,33
1140,7153,17116040,39
1140,7153,40186100,39
1140,7153,16340880,41
1140,7153,16156840,42
1140,7153,38340550,43
1140,7153,40084000,64
1140,7153,26143140,69
1140,7153,20189330,69
1140,7153,38380330,84
1140,7153,41011200,99
1140,7153,46031000,109
1140,7153,26133030,115
1140,7153,26143040,152
1140,7153,47061000,532
1140,7153,40031000,550
1140,7153,20131330,1062
1140,7154,18320800,1
1140,7154,72022000,2
1140,7154,18360270,4
1140,7154,20173000,5
1140,7154,20186100,5
1140,7154,20195200,5
1140,7154,20324400,5
1140,7154,28374460,5
1140,7154,17115130,5
1140,7154,18143730,5
1140,7154,16350710,5
1140,7154,18350340,5
1140,7154,41041200,5
1140,7154,36331300,5
1140,7154,38310320,5
1140,7154,38310630,5
1140,7154,38364300,5
1140,7154,26143140,9
1140,7154,21173620,10
1140,7154,20184040,10
1140,7154,20846110,10
1140,7154,27135830,10
1140,7154,16156840,10
1140,7154,19143540,10
1140,7154,19143740,10
1140,7154,16340880,10
1140,7154,36350300,10
1140,7154,38363300,10
1140,7154,47031000,11
1140,7154,20189330,12
1140,7154,16183540,12
1140,7154,36360210,12
1140,7154,20136130,13
1140,7154,40186100,13
1140,7154,20184030,18
1140,7154,17116040,19
1140,7154,16340470,19
1140,7154,40084000,19
1140,7154,18360970,20
1140,7154,16340870,22
1140,7154,38340310,22
1140,7154,27155220,24
1140,7154,18360180,31
1140,7154,18360300,31
1140,7154,16340450,37
1140,7154,41061000,39
1140,7154,47021000,49
1140,7154,26133030,51
1140,7154,20864200,53
1140,7154,38380330,58
1140,7154,21141320,65
1140,7154,38340550,76
1140,7154,18360130,91
1140,7154,27152200,110
1140,7154,41011200,144
1140,7154,16340150,175
1140,7154,46031000,177
1140,7154,26143040,340
1140,7154,20181330,353
1140,7154,27162240,944
1140,7155,39033000,3
1140,7155,20173000,5
1140,7155,16156840,5
1140,7155,17115130,5
1140,7155,16183540,5
1140,7155,19143740,5
1140,7155,16350710,5
1140,7155,18340650,5
1140,7155,18360270,5
1140,7155,38310320,5
1140,7155,38340900,5
1140,7155,71118110,5
1140,7155,71118210,5
1140,7155,36350300,6
1140,7155,17116040,8
1140,7155,47031000,9
1140,7155,26133030,10
1140,7155,27135830,10
1140,7155,27139330,10
1140,7155,40084000,10
1140,7155,36331550,10
1140,7155,38310630,10
1140,7155,19143540,11
1140,7155,18320800,11
1140,7155,18350340,11
1140,7155,48374400,11
1140,7155,38364300,11
1140,7155,21173620,12
1140,7155,20084400,12
1140,7155,41041200,12
1140,7155,18360970,13
1140,7155,26143140,14
1140,7155,16340470,14
1140,7155,16340870,14
1140,7155,20864200,16
1140,7155,41061000,16
1140,7155,40021000,18
1140,7155,38340310,18
1140,7155,16340880,19
1140,7155,18360180,20
1140,7155,38363300,20
1140,7155,16340450,21
1140,7155,21178040,26
1140,7155,20856240,27
1140,7155,27155220,28
1140,7155,18360300,28
1140,7155,16340150,28
1140,7155,40186100,28
1140,7155,38340550,31
1140,7155,47021000,39
1140,7155,27165200,49
1140,7155,20856500,76
1140,7155,46031000,79
1140,7155,27152200,83
1140,7155,41071000,83
1140,7155,41011200,93
1140,7155,38380330,96
1140,7155,27161330,100
1140,7155,40031000,169
1140,7155,47061000,196
1140,7155,26143040,234
1140,7155,20181330,394
1140,7155,20131330,761
1140,7157,18340650,4
1140,7157,21173620,5
1140,7157,20084400,5
1140,7157,20184030,5
1140,7157,20184040,5
1140,7157,20186100,5
1140,7157,20189330,5
1140,7157,20195000,5
1140,7157,28374460,5
1140,7157,18320800,5
1140,7157,36041000,5
1140,7157,36331300,5
1140,7157,38310320,5
1140,7157,38340900,5
1140,7157,47031000,7
1140,7157,36360210,9
1140,7157,27135830,10
1140,7157,27139330,10
1140,7157,18360970,10
1140,7157,39033000,10
1140,7157,36331550,10
1140,7157,26143140,13
1140,7157,18360300,15
1140,7157,40186100,15
1140,7157,38340310,15
1140,7157,16183540,16
1140,7157,19143540,16
1140,7157,19143740,16
1140,7157,16340470,19
1140,7157,38363300,20
1140,7157,16340870,22
1140,7157,38340550,23
1140,7157,17116040,26
1140,7157,16340450,30
1140,7157,16340880,30
1140,7157,34140100,38
1140,7157,41061000,39
1140,7157,36350300,42
1140,7157,18360180,46
1140,7157,16340150,49
1140,7157,26133030,53
1140,7157,20864200,55
1140,7157,41011200,62
1140,7157,21141320,65
1140,7157,38380330,72
1140,7157,27152200,104
1140,7157,46031000,196
1140,7157,26143040,409
1140,7161,26133030,1
1140,7161,20186100,1
1140,7161,40186100,2
1140,7161,18360300,3
1140,7161,72022000,3
1140,7161,21173620,5
1140,7161,20173000,5
1140,7161,20184040,5
1140,7161,20195200,5
1140,7161,28374460,5
1140,7161,19143740,5
1140,7161,16340470,5
1140,7161,18340650,5
1140,7161,18360270,5
1140,7161,38310320,5
1140,7161,26143140,7
1140,7161,47031000,9
1140,7161,27139330,10
1140,7161,16340880,10
1140,7161,18360130,10
1140,7161,18360970,10
1140,7161,38380300,10
1140,7161,16340870,11
1140,7161,18320800,11
1140,7161,16340450,12
1140,7161,17116040,13
1140,7161,38363300,14
1140,7161,38340310,15
1140,7161,16156840,16
1140,7161,20864200,17
1140,7161,41061000,23
1140,7161,21141320,32
1140,7161,16340150,36
1140,7161,38380330,39
1140,7161,27155220,41
1140,7161,38340550,47
1140,7161,47021000,49
1140,7161,46031000,74
1140,7161,26143040,76
1140,7161,41011200,76
1140,7161,27152200,93
1140,7161,27162240,247
1140,7250,14118340,1
1140,7250,18360140,6
1140,7250,18320800,9
1140,7250,27135830,10
1140,7250,27139330,10
1140,7250,13418620,10
1140,7250,18360300,10
1140,7250,16340880,12
1140,7250,16340150,14
1140,7250,14148620,16
1140,7250,20189330,19
1140,7250,20186100,20
1140,7250,18350340,20
1140,7250,26133030,38
1140,7250,27162240,51
1140,7250,21173620,70
1140,7250,20181330,270
1140,7251,26136420,1
1140,7251,20171320,1
1140,7251,38363300,1
1140,7251,19143540,4
1140,7251,20084400,5
1140,7251,20184030,5
1140,7251,20195200,5
1140,7251,20884480,5
1140,7251,20887920,5
1140,7251,28374460,5
1140,7251,18320800,5
1140,7251,18340650,5
1140,7251,36340310,5
1140,7251,36370300,5
1140,7251,38364310,5
1140,7251,20184040,9
1140,7251,18360400,10
1140,7251,36331300,10
1140,7251,38380300,10
1140,7251,17115130,11
1140,7251,48374400,11
1140,7251,16183540,12
1140,7251,27139330,13
1140,7251,18360140,13
1140,7251,16340470,14
1140,7251,16340880,14
1140,7251,38340900,14
1140,7251,16340870,16
1140,7251,19143740,17
1140,7251,40021000,18
1140,7251,36041000,18
1140,7251,36331550,18
1140,7251,21173620,19
1140,7251,38310320,20
1140,7251,17116040,27
1140,7251,40084000,27
1140,7251,18360270,28
1140,7251,27135830,30
1140,7251,18360300,31
1140,7251,20864200,32
1140,7251,38340550,34
1140,7251,38340310,37
1140,7251,38310630,39
1140,7251,26133030,41
1140,7251,27155220,42
1140,7251,36350300,42
1140,7251,36360210,44
1140,7251,26143140,47
1140,7251,20189330,48
1140,7251,39033000,48
1140,7251,16340150,49
1140,7251,38364300,53
1140,7251,16340450,58
1140,7251,18360180,63
1140,7251,18360130,68
1140,7251,40186100,76
1140,7251,18360970,110
1140,7251,26143040,112
1140,7251,27152200,113
1140,7251,38380330,145
1140,7251,46031000,154
1140,7251,47031000,179
1140,7251,41011200,187
1140,7251,27162240,347
1140,7251,20181330,540
1140,7251,47061000,640
1140,7252,20171320,1
1140,7252,16340450,1
1140,7252,20186100,3
1140,7252,20084400,5
1140,7252,20864200,5
1140,7252,20324400,5
1140,7252,16172420,5
1140,7252,16183540,5
1140,7252,41078010,5
1140,7252,36041000,5
1140,7252,36331300,5
1140,7252,36340310,5
1140,7252,38310320,5
1140,7252,38340900,5
1140,7252,38364310,5
1140,7252,38380300,5
1140,7252,71018200,5
1140,7252,36331550,7
1140,7252,27135830,10
1140,7252,21173620,11
1140,7252,26133030,11
1140,7252,28374460,11
1140,7252,18320800,11
1140,7252,16340880,13
1140,7252,20846120,14
1140,7252,16340470,14
1140,7252,18360180,14
1140,7252,18360300,14
1140,7252,46031000,14
1140,7252,17115130,15
