Plant,SalesOffice,Material,Demand,TruckType,SubCluster,Cluster,RDC,ORGTruckType,DestCategory,PreferredTruckType,RDCSubCluster,RDCCluster,RDCORGTruckType,RDCDestCategory,ClubPlant,oldTruckType,Tyres,DemandTruck
1140,400038,20186100,3000,32 MA,W1,W1,,32 MA,OEM,32 MA,,,,,1140,32 MA,2479,1.210165389269867
1140,400027,35051500,400,18 FT,S2,S2,,18 FT,OEM,32 MA,,,,,1140,18 FT,7000,0.05714285714285714
1140,400027,15158720,400,18 FT,S2,S2,,18 FT,OEM,32 MA,,,,,1140,18 FT,400,1
1140,400021,28174480,5000,32 MA,N1,N1,,32 MA,OEM,32 MA,,,,,1140,32 MA,1839,2.718868950516585
1140,400021,27165200,6500,32 MA,N1,N1,,32 MA,OEM,32 MA,,,,,1140,32 MA,3561,1.8253299634934008
1140,400021,21178040,10000,32 MA,N1,N1,,32 MA,OEM,32 MA,,,,,1140,32 MA,4685,2.134471718249733
1140,400021,20887940,5000,32 MA,N1,N1,,32 MA,OEM,32 MA,,,,,1140,32 MA,2334,2.1422450728363325
1140,400021,20184030,6500,32 MA,N1,N1,,32 MA,OEM,32 MA,,,,,1140,32 MA,2784,2.3347701149425286
1140,400020,21173620,13000,32 MA,N1,N1,,32 MA,OEM,32 MA,,,,,1140,32 MA,5200,2.5
1140,400018,18151530,150,32 MA,W1,W1,,32 MA,OEM,32 MA,,,,,1140,32 MA,1488,0.10080645161290322
1140,400013,26133030,500,32 MA,N2,N2,,32 MA,OEM,32 MA,,,,,1140,32 MA,3600,0.1388888888888889
1140,400006,16340150,450,32 SA,W1,W1,,32 MA,OEM,32 MA,,,,,1140,32 SA,358,1.2569832402234637
1140,400003,20195200,9000,32 MA,W1,W1,,32 MA,OEM,32 MA,,,,,1140,32 MA,3265,2.756508422664625
1140,400003,20194000,9000,32 MA,W1,W1,,32 MA,OEM,32 MA,,,,,1140,32 MA,2369,3.799071338117349
1140,104932,27165200,5500,32 MA,N1,N1,,32 MA,OEM,32 MA,,,,,1140,32 MA,3561,1.5445099691098005
1140,104932,20856500,1000,32 MA,N1,N1,,32 MA,OEM,32 MA,,,,,1140,32 MA,3583,0.27909572983533354
1140,104932,20856240,1000,32 MA,N1,N1,,32 MA,OEM,32 MA,,,,,1140,32 MA,3583,0.27909572983533354
1130,400313,50011510,65,32 MA,S9_3,S9,,18 FT,OEM,32 MA,,,,,1130,18 FT,4000,0.01625
1130,400313,25171690,65,32 MA,S9_3,S9,,18 FT,OEM,32 MA,,,,,1130,18 FT,130,0.5
1130,400196,50011510,130,18 FT,S5_1,S5,,18 FT,OEM,32 MA,,,,,1130,18 FT,1000,0.13
1130,400196,25171690,130,18 FT,S5_1,S5,,18 FT,OEM,32 MA,,,,,1130,18 FT,65,2
1130,400181,11126480,90,32 MA,E6,E6,,32 MA,OEM,32 MA,,,,,1130,32 MA,200,0.45
1130,400181,11121480,180,32 MA,E6,E6,,32 MA,OEM,32 MA,,,,,1130,32 MA,200,0.9
1130,400071,31011510,130,32 MA,S9_3,S9,,18 FT,OEM,32 MA,,,,,1130,18 FT,1000,0.13
1130,400071,25171690,325,32 MA,S9_3,S9,,18 FT,OEM,32 MA,,,,,1130,18 FT,130,2.5
1130,400071,25171600,75,32 MA,S9_3,S9,,18 FT,OEM,32 MA,,,,,1130,18 FT,130,0.5769230769230769
1130,400071,11111600,130,32 MA,S9_3,S9,,18 FT,OEM,32 MA,,,,,1130,18 FT,170,0.7647058823529411
1130,104687,11128690,400,32 MA,W6,W6,,32 MA,OEM,32 MA,,,,,1130,32 MA,200,2
1130,104687,11126480,100,32 MA,W6,W6,,32 MA,OEM,32 MA,,,,,1130,32 MA,200,0.5
1130,104687,11121690,66,32 MA,W6,W6,,32 MA,OEM,32 MA,,,,,1130,32 MA,200,0.33
1120,400347,14118340,100,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,549,0.18214936247723132
1120,400347,13118360,100,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,97,1.0309278350515463
1120,400310,14118340,210,32 MA,S9_2,S9,,18 FT,OEM,32 MA,,,,,1120,32 SA,1044,0.20114942528735633
1120,400310,13118360,210,32 MA,S9_2,S9,,18 FT,OEM,32 MA,,,,,1120,32 SA,140,1.5
1120,400306,33048500,30,18 FT,S4_2,S4,,18 FT,OEM,32 MA,,,,,1120,18 FT,1500,0.02
1120,400181,50021530,270,32 MA,E5,E5,,32 MA,OEM,32 MA,,,,,1120,32 MA,5000,0.054
1120,400151,14118340,170,32 SA,N7_1,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,549,0.30965391621129323
1120,400151,13118360,170,32 SA,N7_1,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,97,1.7525773195876289
1120,400083,14019740,80,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,435,0.1839080459770115
1120,400083,13168360,80,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,92,0.8695652173913043
1120,400063,45057500,40,18 FT,S4_1,S4,,18 FT,OEM,32 MA,,,,,1120,18 FT,300,0.13333333333333333
1120,400057,45056000,160,32 MA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 MA,1000,0.16
1120,400057,29156160,80,32 MA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 MA,80,1
1120,400054,14178640,200,18 FT,S4_1,S4,,18 FT,OEM,32 MA,,,,,1120,32 SA,280,0.7142857142857143
1120,400051,14178640,300,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,365,0.821917808219178
1120,400051,14118340,675,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,549,1.2295081967213115
1120,400051,13198360,60,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,71,0.8450704225352113
1120,400051,13168360,320,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,92,3.4782608695652173
1120,400051,13118360,595,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,97,6.134020618556701
1120,400048,14178640,70,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,365,0.1917808219178082
1120,400048,14118340,170,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,549,0.30965391621129323
1120,400048,13198360,70,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,71,0.9859154929577465
1120,400048,13168360,50,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,92,0.5434782608695652
1120,400048,13118360,170,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,97,1.7525773195876289
1120,400047,34021500,50,18 FT,S4_1,S4,,18 FT,OEM,32 MA,,,,,1120,18 FT,3000,0.016666666666666666
1120,400047,14118340,50,18 FT,S4_1,S4,,18 FT,OEM,32 MA,,,,,1120,32 SA,400,0.125
1120,400047,13168360,50,18 FT,S4_1,S4,,18 FT,OEM,32 MA,,,,,1120,32 SA,50,1
1120,400045,14178640,60,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,365,0.1643835616438356
1120,400045,14118340,160,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,549,0.29143897996357016
1120,400045,13198360,60,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,71,0.8450704225352113
1120,400045,13168360,160,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,92,1.7391304347826086
1120,400044,14118340,85,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,549,0.15482695810564662
1120,400044,13118360,85,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,97,0.8762886597938144
1120,400043,14178640,180,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,365,0.4931506849315068
1120,400043,14118340,540,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,549,0.9836065573770492
1120,400043,13198360,180,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,71,2.535211267605634
1120,400043,13168360,200,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,92,2.1739130434782608
1120,400043,13118360,340,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,97,3.5051546391752577
1120,400041,14118340,40,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,549,0.07285974499089254
1120,400041,13168360,40,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,92,0.43478260869565216
1120,400039,14178640,120,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,365,0.3287671232876712
1120,400039,14118340,365,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,549,0.6648451730418944
1120,400039,13198360,120,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,71,1.6901408450704225
1120,400039,13168360,100,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,92,1.0869565217391304
1120,400039,13128360,95,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,116,0.8189655172413793
1120,400039,13118360,170,32 SA,W5,W5,,32 MA,OEM,32 MA,,,,,1120,32 SA,97,1.7525773195876289
1120,400025,14178640,120,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,365,0.3287671232876712
1120,400025,14118340,80,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,549,0.14571948998178508
1120,400025,13198360,120,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,71,1.6901408450704225
1120,400025,13168360,80,32 SA,N7,N7,,32 MA,OEM,32 MA,,,,,1120,32 SA,92,0.8695652173913043
1120,400024,14178640,100,18 FT,S4_1,S4,,18 FT,OEM,32 MA,,,,,1120,32 SA,280,0.35714285714285715
1120,400024,14118340,100,18 FT,S4_1,S4,,18 FT,OEM,32 MA,,,,,1120,32 SA,400,0.25
1120,400024,13198360,100,18 FT,S4_1,S4,,18 FT,OEM,32 MA,,,,,1120,32 SA,40,2.5
1120,400024,13168360,100,18 FT,S4_1,S4,,18 FT,OEM,32 MA,,,,,1120,32 SA,50,2
1110,400241,13188320,50,32 MA,W1,W1,,32 MA,OEM,32 MA,,,,,1110,32 SA,400,0.125
1110,400083,13188360,20,32 MA,N3,N3,,32 MA,OEM,32 MA,,,,,1110,32 SA,60,0.3333333333333333
