Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,PreferredTruckType,ORGTruckType,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,DemandTruck
1180,1150/1180,5040,N6,N6,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.28058195513952777
1180,1150/1180,5050,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.8406790288017675
1180,1150/1180,5051,N6,N6,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.5667780765628982
1180,1150/1180,5052,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.2851631147987247
1180,1150/1180,5053,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.40671340633458075
1180,1150/1180,5054,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.3070769501449101
1180,1150/1180,5055,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.46251085333284714
1180,1150/1180,5061,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.43521772256634167
1180,1150/1180,5071,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.2833204136537545
1180,1150/1180,5101,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.08338191814377986
1180,1150/1180,5102,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.13882059353084433
1180,1150/1180,5103,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.44677848776058954
1180,1150/1180,5104,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.17739125226886077
1180,1150/1180,5105,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.09338838268485192
1180,1150/1180,5106,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.16819862426502652
1180,1150/1180,5107,N6,N6,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.2774124007254797
1180,1150/1180,5108,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.19344759448152243
1180,1150/1180,5109,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.12324081671256977
1180,1150/1180,5111,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.14559293044670568
1180,1150/1180,5112,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.16973304833585517
1180,1150/1180,5114,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.22622175306640202
1180,1150/1180,5115,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.048320178471150346
1180,1150/1180,5116,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.2606171894817355
1180,1150/1180,5120,N6,N6,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.42884922641847995
1180,1150/1180,5151,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.34260764450101
1180,1150/1180,5152,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.1956689240519217
1180,1150/1180,5153,N4,N4,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.37682777190126027
1180,1150/1180,5155,N4,N4,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.5544880106636165
1180,1150/1180,5156,W4,W4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.13039069912419698
1180,1150/1180,5157,N4,N4,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.5361890799135345
1180,1150/1180,5201,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.4142753140262382
1180,1150/1180,5202,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.13940165839195126
1180,1150/1180,5203,N4,N4,5120,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.6403604722286812
1180,1150/1180,5206,N4,N4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.19180069802142338
1180,1150/1180,5251,N5,N5,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.08421746571196254
1180,1150/1180,5252,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.056300857786763095
1180,1150/1180,5301,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.6202635628987194
1180,1150/1180,5303,N5,N5,5040,DEPOT,18 FT,18 FT,N6,N6,DEPOT,32 MA,32 MA,0.30106939152842677
1180,1150/1180,5305,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.5847247340580308
1180,1150/1180,5306,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.4117073784086927
1180,1150/1180,5307,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.19781293913123071
1180,1150/1180,5309,N5,N5,5040,DEPOT,32 MA,32 MA,N6,N6,DEPOT,32 MA,32 MA,0.2653935260267519
1180,1150/1180,6000,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.13175781515241133
1180,1150/1180,6001,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.18807347972427027
1180,1150/1180,6003,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.33458079164376053
1180,1150/1180,6004,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.18454150083375975
1180,1150/1180,6011,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.07425245249889255
1180,1150/1180,6012,E4,E4,6000,DEPOT,18 FT,18 FT,E4,E4,DEPOT,32 MA,32 MA,0.06981317151796466
1180,1150/1180,6013,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.12161666152393005
1180,1150/1180,6053,E4,E4,6053,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.5715701865693747
1180,1150/1180,6102,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,1.102809561435653
1180,1150/1180,6103,E4,E4,6000,DEPOT,18 FT,18 FT,E4,E4,DEPOT,32 MA,32 MA,0.4161847394823188
1180,1150/1180,6104,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.4762929252350485
1180,1150/1180,6105,E4,E4,6000,DEPOT,32 MA,32 MA,E4,E4,DEPOT,32 MA,32 MA,0.02111324376199616
1180,1150/1180,6200,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.0708102312451023
1180,1150/1180,6201,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.06461408877847284
1180,1150/1180,6202,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.1377542045911844
1180,1150/1180,6203,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.32192850019060476
1180,1150/1180,6204,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.016159840968051387
1180,1150/1180,6205,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.03414855496723497
1180,1150/1180,6206,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.06861169837929385
1180,1150/1180,6207,E3,E3,6200,DEPOT,32 MA,32 MA,E3,E3,DEPOT,32 MA,32 MA,0.05605291706078358
1180,1150/1180,7000,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.3297313354174796
1180,1150/1180,7001,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.6822471985524596
1180,1150/1180,7002,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.6511456076981014
1180,1150/1180,7003,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.3006406365233735
1180,1150/1180,7004,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.2207190931972273
1180,1150/1180,7051,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.4711802937733482
1180,1150/1180,7052,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.13018619298224463
1180,1150/1180,7053,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.1310034894961207
1180,1150/1180,7054,W3,W3_1,7000,DEPOT,32 MA,32 MA,W3,W3_1,DEPOT,32 MA,32 MA,0.09436244978047607
1180,1150/1180,7102,W3,W3,7102,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,1.294357371073236
1180,1150/1180,7103,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.48659276691534836
1180,1150/1180,7104,S,S,7150,DEPOT,18 FT,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.253782315039268
1180,1150/1180,7105,W3,W3,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.4671210397031973
1180,1150/1180,7150,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.5501783797814541
1180,1150/1180,7151,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.9804051398387514
1180,1150/1180,7152,W3,W3,7152,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,1.4761668479585563
1180,1150/1180,7153,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.4186748449133417
1180,1150/1180,7154,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.4032818428418772
1180,1150/1180,7155,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.2973205832792014
1180,1150/1180,7157,W3,W3,7150,DEPOT,32 MA,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.4134055918240521
1180,1150/1180,7161,W3,W3,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.28913748136190426
1180,1150/1180,7250,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.25451257785356113
1180,1150/1180,7251,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.5974015642750201
1180,1150/1180,7252,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.19504741358484617
1180,1150/1180,7253,W4,W4,5050,DEPOT,32 MA,32 MA,N5,N5,DEPOT,32 MA,32 MA,0.34927669840543735
1180,1150/1180,7254,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.3258079146079214
1180,1150/1180,7301,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.1369302012526326
1180,1150/1180,7302,W4,W4,7302,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.7440555537383788
1180,1150/1180,7304,W4,W4,7250,DEPOT,32 MA,32 MA,W4,W4,DEPOT,32 MA,32 MA,0.07301373283968293
1180,1150/1180,8001,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,1.672158411100089
1180,1150/1180,8002,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.40815270217528055
1180,1150/1180,8003,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.47899510032054754
1180,1150/1180,8004,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.21921639365433235
1180,1150/1180,8005,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.2786453126365496
1180,1150/1180,8006,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.3187566635140564
1180,1150/1180,8051,S,S,7150,DEPOT,18 FT,32 MA,W3,W3,DEPOT,32 MA,32 MA,0.22312651454269017
1180,1150/1180,8052,S,S,7150,DEPOT,18 FT,18 FT,W3,W3,DEPOT,32 MA,18 FT,1.1588504884004884
1180,1150/1180,8053,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.5140302309506111
1180,1150/1180,8054,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.17431634629883958
1180,1150/1180,8055,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.21595235134797247
1180,1150/1180,8102,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.1036476800976802
1180,1150/1180,8103,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.5777938949938948
1180,1150/1180,8104,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.39646261974309666
1180,1150/1180,8105,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.17626017520071183
1180,1150/1180,8106,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.43574664224664217
1180,1150/1180,8107,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.20806153814337447
1180,1150/1180,8150,S,S,8150,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.2555252573026225
1180,1150/1180,8151,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.5276222406728089
1180,1150/1180,8153,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.41798583560662717
1180,1150/1180,8155,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.1937700518249551
1180,1150/1180,8156,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.4506559692294541
1180,1150/1180,8251,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.6912826609092902
1180,1150/1180,8252,S,S,8150,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,1.3198113553113553
1180,1150/1180,8253,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.07951662938106799
1180,1150/1180,8254,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.15819003674286575
1180,1150/1180,8255,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.6631215871568101
1180,1150/1180,8256,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.4407788009903672
1180,1150/1180,8257,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.2058092284263326
1180,1150/1180,8258,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.10662017646366229
1180,1150/1180,8261,S,S,8150,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.22364614981153377
1180,1150/1180,8300,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.7314755820382387
1180,1150/1180,8301,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.48184413919413915
1180,1150/1180,8302,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.781231684981685
1180,1150/1180,8303,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.15538176814735316
1180,1150/1180,8304,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.19105219780219782
1180,1150/1180,8305,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.23080056083496378
1180,1150/1180,8306,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.14916666666666667
1180,1150/1180,8311,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.2976153846153846
1180,1150/1180,8312,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.14568811858379677
1180,1150/1180,8313,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.2235202534792982
1180,1150/1180,8315,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.028362819432743613
1180,1150/1180,8351,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.2630870900577542
1180,1150/1180,8352,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.19813515995241254
1180,1150/1180,8353,S,S,8300,DEPOT,32 MA,32 MA,S,S,DEPOT,32 MA,32 MA,0.14879123587313725
1180,1150/1180,8354,S,S,8300,DEPOT,18 FT,18 FT,S,S,DEPOT,32 MA,18 FT,0.1606474358974359
1180,1150/1180,8355,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.12785612977793287
1180,1150/1180,8356,S,S,8300,DEPOT,18 FT,32 MA,S,S,DEPOT,32 MA,32 MA,0.09733883714941512
1180,1150/1180,400021,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,1.7075773745997866
1180,1150/1180,400074,S,S,,OEM,18 FT,32 MA,,,,,32 MA,0.5720823798627003
1180,1150/1180,400076,N4,N4,,OEM,32 MA,32 MA,,,,,32 SA,14.429363775090973
1180,1150/1180,400171,S,S,,OEM,18 FT,32 MA,,,,,32 MA,1.7955801104972375
1180,1150/1180,400211,N4,N4,,OEM,32 MA,32 MA,,,,,32 SA,25.135954375993315
1180,1150/1180,400286,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,4.268943436499466
1180,1150/1180,400304,N4,N4,,OEM,32 MA,32 MA,,,,,32 MA,1.3629480060575467
1180,1150/1180,400314,N6,N6,,OEM,32 MA,32 MA,,,,,32 SA,4.89766081871345

