Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,TruckDemandFinal
1150,1150/1180,8003,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1150,1150/1180,8004,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8005,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8006,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,1
1150,1150/1180,8051,S,S,7150,DEPOT,W3,W3,DEPOT,32 MA,18 FT,1
1150,1150/1180,8052,S,S,7150,DEPOT,W3,W3,DEPOT,32 MA,18 FT,3
1150,1150/1180,8053,S,S,8150,DEPOT,S,S,DEPOT,32 MA,32 MA,1
1150,1150/1180,8053,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8054,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8055,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,2
1150,1150/1180,8102,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,2
1150,1150/1180,8103,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,2
1150,1150/1180,8104,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,1
1150,1150/1180,8104,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1150,1150/1180,8105,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8106,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,2
1150,1150/1180,8107,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8150,S,S,8150,DEPOT,S,S,DEPOT,32 MA,32 MA,7
1150,1150/1180,8151,S,S,8150,DEPOT,S,S,DEPOT,32 MA,32 MA,7
1150,1150/1180,8151,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1150,1150/1180,8153,S,S,8150,DEPOT,S,S,DEPOT,32 MA,32 MA,8
1150,1150/1180,8153,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1150,1150/1180,8155,S,S,8150,DEPOT,S,S,DEPOT,32 MA,32 MA,4
1150,1150/1180,8155,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1150,1150/1180,8156,S,S,8150,DEPOT,S,S,DEPOT,32 MA,32 MA,5
1150,1150/1180,8156,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8251,S,S,8150,DEPOT,S,S,DEPOT,32 MA,32 MA,8
1150,1150/1180,8251,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8252,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,10
1150,1150/1180,8253,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,1
1150,1150/1180,8253,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1150,1150/1180,8254,S,S,8150,DEPOT,S,S,DEPOT,32 MA,32 MA,2
1150,1150/1180,8254,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1150,1150/1180,8255,S,S,8150,DEPOT,S,S,DEPOT,32 MA,32 MA,7
1150,1150/1180,8255,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1150,1150/1180,8256,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,4
1150,1150/1180,8256,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8257,S,S,8150,DEPOT,S,S,DEPOT,32 MA,32 MA,2
1150,1150/1180,8257,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8258,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,1
1150,1150/1180,8261,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8300,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,4
1150,1150/1180,8301,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,2
1150,1150/1180,8302,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8303,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8304,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,2
1150,1150/1180,8305,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,1
1150,1150/1180,8305,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1150,1150/1180,8306,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8311,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,2
1150,1150/1180,8312,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1150,1150/1180,8313,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8315,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1150,1150/1180,8351,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,1
1150,1150/1180,8351,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1150,1150/1180,8352,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,1
1150,1150/1180,8353,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,1
1150,1150/1180,8354,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,2
1150,1150/1180,8355,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,8356,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1150,1150/1180,104687,W4,W4,,OEM,,,,,32 MA,2
1150,1150/1180,104932,N4,N4,,OEM,,,,,32 MA,3
1150,1150/1180,400011,N5,N5,,OEM,,,,,32 MA,1
1150,1150/1180,400020,N4,N4,,OEM,,,,,32 MA,1
1150,1150/1180,400021,N4,N4,,OEM,,,,,32 MA,7
1150,1150/1180,400024,S,S,,OEM,,,,,32 MA,1
1150,1150/1180,400031,S,S,,OEM,,,,,32 MA,5
1150,1150/1180,400034,W3,W3,,OEM,,,,,32 MA,1
1150,1150/1180,400035,E3,E3,,OEM,,,,,32 MA,5
1150,1150/1180,400038,W3,W3,,OEM,,,,,32 MA,3
1150,1150/1180,400057,N4,N4,,OEM,,,,,32 SA,1
1150,1150/1180,400057,N4,N4,,OEM,,,,,32 MA,3
1150,1150/1180,400058,N4,N4,,OEM,,,,,32 MA,1
1150,1150/1180,400059,N4,N4,,OEM,,,,,32 MA,2
1150,1150/1180,400061,S,S,,OEM,,,,,32 MA,1
1150,1150/1180,400062,E4,E4,,OEM,,,,,32 MA,1
1150,1150/1180,400063,S,S,,OEM,,,,,32 MA,1
1150,1150/1180,400066,W4,W4,,OEM,,,,,32 MA,1
1150,1150/1180,400075,W3,W3,,OEM,,,,,32 MA,2
1150,1150/1180,400078,S,S,,OEM,,,,,18 FT,1
1150,1150/1180,400126,N4,N4,,OEM,,,,,32 MA,1
1150,1150/1180,400191,W3,W3,,OEM,,,,,32 MA,1
1150,1150/1180,400286,N4,N4,,OEM,,,,,32 MA,6
1150,1150/1180,400295,W4,W4,,OEM,,,,,32 MA,2
1150,1150/1180,400307,E4,E4,,OEM,,,,,32 MA,1
1150,1150/1180,400311,S,S,,OEM,,,,,32 MA,4
1150,1150/1180,400329,W3,W3,,OEM,,,,,32 MA,3
1150,1150/1180,400335,N4,N4,,OEM,,,,,32 MA,2
1150,1150/1180,400350,W3,W3_1,,OEM,,,,,32 MA,2
1180,1150/1180,4000,S,S,,EXPORT,,,,,32 MA,1
1180,1150/1180,4002,E3,E3,,EXPORT,,,,,32 MA,1
1180,1150/1180,5001,N4,N4,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,1
1180,1150/1180,5002,N4,N4,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5004,N4,N4,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5006,N4,N4,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5040,N6,N6,5040,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5050,N5,N5,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,1
1180,1150/1180,5051,N6,N6,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5052,N5,N5,5040,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5053,N5,N5,5040,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5054,N4,N4,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5055,N5,N5,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5061,N5,N5,5040,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5071,N4,N4,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5101,N6,N6,5120,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5102,N6,N6,5120,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5103,N6,N6,5120,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5104,N6,N6,5120,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5105,N6,N6,5120,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5106,N6,N6,5120,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5107,N6,N6,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5108,N6,N6,5120,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5109,N6,N6,5120,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5111,N6,N6,5120,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5112,N6,N6,5120,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5114,N6,N6,5120,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5115,N4,N4,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5116,N6,N6,5120,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5120,N6,N6,5120,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5151,N4,N4,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5152,N4,N4,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5153,N4,N4,6200,DEPOT,E3,E3,DEPOT,32 MA,32 MA,0
1180,1150/1180,5155,N4,N4,6200,DEPOT,E3,E3,DEPOT,32 MA,32 MA,0
1180,1150/1180,5156,W4,W4,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5157,N4,N4,6200,DEPOT,E3,E3,DEPOT,32 MA,32 MA,0
1180,1150/1180,5201,N4,N4,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5202,N4,N4,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5203,N4,N4,5120,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5206,N4,N4,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5251,N5,N5,5050,DEPOT,N5,N5,DEPOT,32 MA,32 MA,0
1180,1150/1180,5252,N5,N5,5040,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5301,N5,N5,5040,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5303,N5,N5,5040,DEPOT,N6,N6,DEPOT,32 MA,18 FT,0
1180,1150/1180,5305,N5,N5,5040,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5306,N5,N5,5040,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5307,N5,N5,5040,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,5309,N5,N5,5040,DEPOT,N6,N6,DEPOT,32 MA,32 MA,0
1180,1150/1180,6000,E4,E4,6000,DEPOT,E4,E4,DEPOT,32 MA,32 MA,0
1180,1150/1180,6001,E4,E4,6000,DEPOT,E4,E4,DEPOT,32 MA,32 MA,0
1180,1150/1180,6003,E4,E4,6000,DEPOT,E4,E4,DEPOT,32 MA,32 MA,0
1180,1150/1180,6004,E4,E4,6000,DEPOT,E4,E4,DEPOT,32 MA,32 MA,0
1180,1150/1180,6011,E4,E4,6000,DEPOT,E4,E4,DEPOT,32 MA,32 MA,0
1180,1150/1180,6012,E4,E4,6000,DEPOT,E4,E4,DEPOT,32 MA,18 FT,0
1180,1150/1180,6013,E4,E4,6000,DEPOT,E4,E4,DEPOT,32 MA,32 MA,0
1180,1150/1180,6053,E4,E4,6053,DEPOT,E4,E4,DEPOT,32 MA,32 MA,0
1180,1150/1180,6102,E4,E4,6000,DEPOT,E4,E4,DEPOT,32 MA,32 MA,1
1180,1150/1180,6103,E4,E4,6000,DEPOT,E4,E4,DEPOT,32 MA,18 FT,1
1180,1150/1180,6104,E4,E4,6000,DEPOT,E4,E4,DEPOT,32 MA,32 MA,0
1180,1150/1180,6105,E4,E4,6000,DEPOT,E4,E4,DEPOT,32 MA,32 MA,0
1180,1150/1180,6200,E3,E3,6200,DEPOT,E3,E3,DEPOT,32 MA,32 MA,0
1180,1150/1180,6201,E3,E3,6200,DEPOT,E3,E3,DEPOT,32 MA,32 MA,0
1180,1150/1180,6202,E3,E3,6200,DEPOT,E3,E3,DEPOT,32 MA,32 MA,0
1180,1150/1180,6203,E3,E3,6200,DEPOT,E3,E3,DEPOT,32 MA,32 MA,0
1180,1150/1180,6204,E3,E3,6200,DEPOT,E3,E3,DEPOT,32 MA,32 MA,0
1180,1150/1180,6205,E3,E3,6200,DEPOT,E3,E3,DEPOT,32 MA,32 MA,0
1180,1150/1180,6206,E3,E3,6200,DEPOT,E3,E3,DEPOT,32 MA,32 MA,0
1180,1150/1180,6207,E3,E3,6200,DEPOT,E3,E3,DEPOT,32 MA,32 MA,0
1180,1150/1180,7000,W3,W3_1,7000,DEPOT,W3,W3_1,DEPOT,32 MA,32 MA,0
1180,1150/1180,7001,W3,W3_1,7000,DEPOT,W3,W3_1,DEPOT,32 MA,32 MA,0
1180,1150/1180,7002,W3,W3_1,7000,DEPOT,W3,W3_1,DEPOT,32 MA,32 MA,0
1180,1150/1180,7003,W3,W3_1,7000,DEPOT,W3,W3_1,DEPOT,32 MA,32 MA,0
1180,1150/1180,7004,W3,W3_1,7000,DEPOT,W3,W3_1,DEPOT,32 MA,32 MA,0
1180,1150/1180,7051,W3,W3_1,7000,DEPOT,W3,W3_1,DEPOT,32 MA,32 MA,0
1180,1150/1180,7052,W3,W3_1,7000,DEPOT,W3,W3_1,DEPOT,32 MA,32 MA,0
1180,1150/1180,7053,W3,W3_1,7000,DEPOT,W3,W3_1,DEPOT,32 MA,32 MA,0
1180,1150/1180,7054,W3,W3_1,7000,DEPOT,W3,W3_1,DEPOT,32 MA,32 MA,0
1180,1150/1180,7102,W3,W3,7102,DEPOT,W3,W3,DEPOT,32 MA,32 MA,1
1180,1150/1180,7103,W3,W3,7150,DEPOT,W3,W3,DEPOT,32 MA,32 MA,0
1180,1150/1180,7104,S,S,7150,DEPOT,W3,W3,DEPOT,32 MA,18 FT,0
1180,1150/1180,7105,W3,W3,8150,DEPOT,S,S,DEPOT,32 MA,32 MA,0
1180,1150/1180,7150,W3,W3,7150,DEPOT,W3,W3,DEPOT,32 MA,32 MA,0
1180,1150/1180,7151,W3,W3,7150,DEPOT,W3,W3,DEPOT,32 MA,32 MA,1
1180,1150/1180,7152,W3,W3,7152,DEPOT,W3,W3,DEPOT,32 MA,32 MA,1
1180,1150/1180,7153,W3,W3,7150,DEPOT,W3,W3,DEPOT,32 MA,32 MA,0
1180,1150/1180,7154,W3,W3,7150,DEPOT,W3,W3,DEPOT,32 MA,32 MA,0
