pk_ID,granularity,rowID,formatting,createdDate,modifiedDate,createdBy,modifiedBy,createdIP,modifiedIP,Plant,SalesOffice,Material,Period,Demand,SubCluster,Cluster,RDC,TruckType,DestCategory,Tyres,DemandTruck
4637,,4637,{},1450709139,1450709139,19,19,,,1150,8155,27166230,01To10,5,S,S,8150,32 MA,DEPOT,3561,0.0014040999719180005
4638,,4638,{},1450709139,1450709139,19,19,,,1150,8156,27166230,01To10,5,S,S,8150,32 MA,DEPOT,3561,0.0014040999719180005
4639,,4639,{},1450709139,1450709139,19,19,,,1150,8251,27166230,01To10,13,S,S,8150,32 MA,DEPOT,3561,0.0036506599269868017
4640,,4640,{},1450709139,1450709139,19,19,,,1150,8252,27166230,01To10,13,S,S,8150,18 FT,DEPOT,1200,0.010833333333333334
4641,,4641,{},1450709139,1450709139,19,19,,,1150,8253,27166230,01To10,8,S,S,8300,32 MA,DEPOT,3561,0.002246559955068801
4642,,4642,{},1450709139,1450709139,19,19,,,1150,8254,27166230,01To10,11,S,S,8150,32 MA,DEPOT,3561,0.003089019938219601
4643,,4643,{},1450709139,1450709139,19,19,,,1150,8255,27166230,01To10,10,S,S,8150,32 MA,DEPOT,3561,0.002808199943836001
4644,,4644,{},1450709139,1450709139,19,19,,,1150,8256,27166230,01To10,12,S,S,8300,32 MA,DEPOT,3561,0.003369839932603201
4645,,4645,{},1450709139,1450709139,19,19,,,1150,8257,27166230,01To10,18,S,S,8150,32 MA,DEPOT,3561,0.005054759898904802
4646,,4646,{},1450709139,1450709139,19,19,,,1150,8258,27166230,01To10,5,S,S,8300,32 MA,DEPOT,3561,0.0014040999719180005
4647,,4647,{},1450709139,1450709139,19,19,,,1150,8261,27166230,01To10,5,S,S,8150,32 MA,DEPOT,3561,0.0014040999719180005
4648,,4648,{},1450709139,1450709139,19,19,,,1150,8302,27166230,01To10,8,S,S,8300,18 FT,DEPOT,1200,0.006666666666666667
4649,,4649,{},1450709139,1450709139,19,19,,,1150,8304,27166230,01To10,11,S,S,8300,18 FT,DEPOT,1200,0.009166666666666667
4650,,4650,{},1450709139,1450709139,19,19,,,1150,8355,27166230,01To10,6,S,S,8300,32 MA,DEPOT,3561,0.0016849199663016006
4772,,4772,{},1450709139,1450709139,19,19,,,1150,5001,27169430,01To10,16,N4,N4,5050,32 MA,DEPOT,3561,0.004493119910137602
4773,,4773,{},1450709139,1450709139,19,19,,,1150,5002,27169430,01To10,31,N4,N4,5050,32 MA,DEPOT,3561,0.008705419825891604
4774,,4774,{},1450709139,1450709139,19,19,,,1150,5004,27169430,01To10,23,N4,N4,5050,32 MA,DEPOT,3561,0.006458859870822803
4775,,4775,{},1450709139,1450709139,19,19,,,1150,5006,27169430,01To10,5,N4,N4,5050,32 MA,DEPOT,3561,0.0014040999719180005
4776,,4776,{},1450709139,1450709139,19,19,,,1150,5040,27169430,01To10,58,N6,N6,5040,32 MA,DEPOT,3561,0.016287559674248806
4777,,4777,{},1450709139,1450709139,19,19,,,1150,5050,27169430,01To10,89,N5,N5,5050,32 MA,DEPOT,3561,0.02499297950014041
4778,,4778,{},1450709139,1450709139,19,19,,,1150,5051,27169430,01To10,138,N6,N6,5050,32 MA,DEPOT,3561,0.038753159224936815
4779,,4779,{},1450709139,1450709139,19,19,,,1150,5053,27169430,01To10,29,N5,N5,5040,32 MA,DEPOT,3561,0.008143779837124403
4780,,4780,{},1450709139,1450709139,19,19,,,1150,7150,27169430,01To10,34,W3,W3,7150,32 MA,DEPOT,3561,0.009547879809042405
5075,,5075,{},1450709139,1450709139,19,19,,,1150,5051,14119340,01To10,38,N6,N6,5050,32 MA,DEPOT,1044,0.03639846743295019
5076,,5076,{},1450709139,1450709139,19,19,,,1150,5052,14119340,01To10,15,N5,N5,5040,32 MA,DEPOT,1044,0.014367816091954023
5077,,5077,{},1450709139,1450709139,19,19,,,1150,5054,14119340,01To10,27,N4,N4,5050,32 MA,DEPOT,1044,0.02586206896551724
5078,,5078,{},1450709139,1450709139,19,19,,,1150,5055,14119340,01To10,24,N5,N5,5050,32 MA,DEPOT,1044,0.022988505747126436
5079,,5079,{},1450709139,1450709139,19,19,,,1150,5103,14119340,01To10,26,N6,N6,5120,32 MA,DEPOT,1044,0.02490421455938697
5080,,5080,{},1450709139,1450709139,19,19,,,1150,5106,14119340,01To10,133,N6,N6,5120,32 MA,DEPOT,1044,0.12739463601532566
5081,,5081,{},1450709139,1450709139,19,19,,,1150,5109,14119340,01To10,10,N6,N6,5120,32 MA,DEPOT,1044,0.009578544061302681
5082,,5082,{},1450709139,1450709139,19,19,,,1150,5114,14119340,01To10,92,N6,N6,5120,32 MA,DEPOT,1044,0.08812260536398467
5083,,5083,{},1450709139,1450709139,19,19,,,1150,5151,14119340,01To10,32,N4_1,N4,5050,32 MA,DEPOT,1044,0.03065134099616858
5084,,5084,{},1450709139,1450709139,19,19,,,1150,5153,14119340,01To10,14,N4_1,N4,6200,32 MA,DEPOT,1044,0.013409961685823755
5085,,5085,{},1450709139,1450709139,19,19,,,1150,5155,14119340,01To10,35,N4_1,N4,6200,32 MA,DEPOT,1044,0.033524904214559385
5086,,5086,{},1450709139,1450709139,19,19,,,1150,5156,14119340,01To10,43,W4,W4,5050,32 MA,DEPOT,1044,0.04118773946360153
5087,,5087,{},1450709139,1450709139,19,19,,,1150,5157,14119340,01To10,5,N4_1,N4,6200,32 MA,DEPOT,1044,0.004789272030651341
5088,,5088,{},1450709139,1450709139,19,19,,,1150,5201,14119340,01To10,32,N4_1,N4,5050,32 MA,DEPOT,1044,0.03065134099616858
5089,,5089,{},1450709139,1450709139,19,19,,,1150,5203,14119340,01To10,62,N4_1,N4,5120,32 MA,DEPOT,1044,0.05938697318007663
5090,,5090,{},1450709139,1450709139,19,19,,,1150,5206,14119340,01To10,37,N4_1,N4,5050,32 MA,DEPOT,1044,0.035440613026819924
5091,,5091,{},1450709139,1450709139,19,19,,,1150,5252,14119340,01To10,5,N5,N5,5040,32 MA,DEPOT,1044,0.004789272030651341
5092,,5092,{},1450709139,1450709139,19,19,,,1150,5301,14119340,01To10,32,N5,N5,5040,32 MA,DEPOT,1044,0.03065134099616858
5093,,5093,{},1450709139,1450709139,19,19,,,1150,5309,14119340,01To10,8,N5,N5,5040,32 MA,DEPOT,1044,0.007662835249042145
5094,,5094,{},1450709139,1450709139,19,19,,,1150,6012,14119340,01To10,12,E4,E4,6000,18 FT,DEPOT,400,0.03
5095,,5095,{},1450709139,1450709139,19,19,,,1150,6053,14119340,01To10,26,E4,E4,BHUBANESHWAR MOGO,32 MA,DEPOT,1044,0.02490421455938697
5096,,5096,{},1450709139,1450709139,19,19,,,1150,6202,14119340,01To10,17,E3,E3,6200,32 MA,DEPOT,1044,0.016283524904214558
5097,,5097,{},1450709139,1450709139,19,19,,,1150,6206,14119340,01To10,26,E3,E3,6200,32 MA,DEPOT,1044,0.02490421455938697
5098,,5098,{},1450709139,1450709139,19,19,,,1150,6207,14119340,01To10,9,E3,E3,6200,32 MA,DEPOT,1044,0.008620689655172414
5099,,5099,{},1450709139,1450709139,19,19,,,1150,7001,14119340,01To10,17,W3_1,W3,7000,32 MA,DEPOT,1044,0.016283524904214558
5100,,5100,{},1450709139,1450709139,19,19,,,1150,7002,14119340,01To10,11,W3_1,W3,7000,32 MA,DEPOT,1044,0.01053639846743295
5101,,5101,{},1450709139,1450709139,19,19,,,1150,7003,14119340,01To10,21,W3_1,W3,7000,32 MA,DEPOT,1044,0.020114942528735632
5102,,5102,{},1450709139,1450709139,19,19,,,1150,7004,14119340,01To10,36,W3_1,W3,7000,32 MA,DEPOT,1044,0.034482758620689655
5103,,5103,{},1450709139,1450709139,19,19,,,1150,7051,14119340,01To10,5,W3_1,W3,7000,32 MA,DEPOT,1044,0.004789272030651341
5104,,5104,{},1450709139,1450709139,19,19,,,1150,7052,14119340,01To10,6,W3_1,W3,7000,32 MA,DEPOT,1044,0.005747126436781609
5105,,5105,{},1450709139,1450709139,19,19,,,1150,7054,14119340,01To10,24,W3_1,W3,7000,32 MA,DEPOT,1044,0.022988505747126436
5106,,5106,{},1450709139,1450709139,19,19,,,1150,7103,14119340,01To10,15,W3,W3,7150,32 MA,DEPOT,1044,0.014367816091954023
5107,,5107,{},1450709139,1450709139,19,19,,,1150,7105,14119340,01To10,47,W3,W3,8150,32 MA,DEPOT,1044,0.045019157088122604
5108,,5108,{},1450709139,1450709139,19,19,,,1150,7151,14119340,01To10,16,W3,W3,7150,32 MA,DEPOT,1044,0.01532567049808429
5109,,5109,{},1450709139,1450709139,19,19,,,1150,7152,14119340,01To10,19,W3,W3,NAGPUR MOGO,32 MA,DEPOT,1044,0.018199233716475097
5110,,5110,{},1450709139,1450709139,19,19,,,1150,7153,14119340,01To10,39,W3,W3,7150,32 MA,DEPOT,1044,0.03735632183908046
5111,,5111,{},1450709139,1450709139,19,19,,,1150,7154,14119340,01To10,20,W3,W3,7150,32 MA,DEPOT,1044,0.019157088122605363
5112,,5112,{},1450709139,1450709139,19,19,,,1150,7155,14119340,01To10,34,W3,W3,7150,32 MA,DEPOT,1044,0.032567049808429116
5113,,5113,{},1450709139,1450709139,19,19,,,1150,7161,14119340,01To10,41,W3,W3,7250,32 MA,DEPOT,1044,0.039272030651340994
5114,,5114,{},1450709139,1450709139,19,19,,,1150,7251,14119340,01To10,57,W4,W4,7250,32 MA,DEPOT,1044,0.05459770114942529
5115,,5115,{},1450709139,1450709139,19,19,,,1150,7252,14119340,01To10,30,W4,W4,7250,32 MA,DEPOT,1044,0.028735632183908046
5116,,5116,{},1450709139,1450709139,19,19,,,1150,7253,14119340,01To10,55,W4,W4,5050,32 MA,DEPOT,1044,0.05268199233716475
5117,,5117,{},1450709139,1450709139,19,19,,,1150,7254,14119340,01To10,23,W4,W4,7250,32 MA,DEPOT,1044,0.022030651340996167
5118,,5118,{},1450709139,1450709139,19,19,,,1150,7301,14119340,01To10,27,W4,W4,7250,32 MA,DEPOT,1044,0.02586206896551724
5119,,5119,{},1450709139,1450709139,19,19,,,1150,7304,14119340,01To10,14,W4,W4,7250,32 MA,DEPOT,1044,0.013409961685823755
5120,,5120,{},1450709139,1450709139,19,19,,,1150,8001,14119340,01To10,7,S,S,8300,32 MA,DEPOT,1044,0.006704980842911878
5121,,5121,{},1450709139,1450709139,19,19,,,1150,8003,14119340,01To10,9,S,S,8300,32 MA,DEPOT,1044,0.008620689655172414
5122,,5122,{},1450709139,1450709139,19,19,,,1150,8005,14119340,01To10,5,S,S,8300,32 MA,DEPOT,1044,0.004789272030651341
5123,,5123,{},1450709139,1450709139,19,19,,,1150,8006,14119340,01To10,18,S,S,8300,32 MA,DEPOT,1044,0.017241379310344827
5124,,5124,{},1450709139,1450709139,19,19,,,1150,8051,14119340,01To10,6,S,S,7150,32 MA,DEPOT,1044,0.005747126436781609
5125,,5125,{},1450709139,1450709139,19,19,,,1150,8052,14119340,01To10,19,S,S,7150,18 FT,DEPOT,400,0.0475
5126,,5126,{},1450709139,1450709139,19,19,,,1150,8053,14119340,01To10,5,S,S,8150,32 MA,DEPOT,1044,0.004789272030651341
5127,,5127,{},1450709139,1450709139,19,19,,,1150,8153,14119340,01To10,20,S,S,8150,32 MA,DEPOT,1044,0.019157088122605363
5128,,5128,{},1450709139,1450709139,19,19,,,1150,8251,14119340,01To10,31,S,S,8150,32 MA,DEPOT,1044,0.029693486590038315
5129,,5129,{},1450709139,1450709139,19,19,,,1150,8255,14119340,01To10,60,S,S,8150,32 MA,DEPOT,1044,0.05747126436781609
5130,,5130,{},1450709139,1450709139,19,19,,,1150,8256,14119340,01To10,47,S,S,8300,32 MA,DEPOT,1044,0.045019157088122604
5131,,5131,{},1450709139,1450709139,19,19,,,1150,8303,14119340,01To10,5,S,S,8300,32 MA,DEPOT,1044,0.004789272030651341
5132,,5132,{},1450709139,1450709139,19,19,,,1150,8304,14119340,01To10,9,S,S,8300,18 FT,DEPOT,400,0.0225
5133,,5133,{},1450709139,1450709139,19,19,,,1150,8305,14119340,01To10,15,S,S,8300,32 MA,DEPOT,1044,0.014367816091954023
5134,,5134,{},1450709139,1450709139,19,19,,,1150,8311,14119340,01To10,25,S,S,8300,18 FT,DEPOT,400,0.0625
5135,,5135,{},1450709139,1450709139,19,19,,,1150,8352,14119340,01To10,54,S,S,8300,32 MA,DEPOT,1044,0.05172413793103448
5136,,5136,{},1450709139,1450709139,19,19,,,1150,8355,14119340,01To10,5,S,S,8300,32 MA,DEPOT,1044,0.004789272030651341
5213,,5213,{},1450709139,1450709139,19,19,,,1150,5306,14138640,01To10,8,N5,N5,5040,32 MA,DEPOT,560,0.014285714285714285
5214,,5214,{},1450709139,1450709139,19,19,,,1150,7103,14138640,01To10,23,W3,W3,7150,32 MA,DEPOT,560,0.04107142857142857
5215,,5215,{},1450709139,1450709139,19,19,,,1150,7105,14138640,01To10,9,W3,W3,8150,32 MA,DEPOT,560,0.01607142857142857
5216,,5216,{},1450709139,1450709139,19,19,,,1150,7302,14138640,01To10,5,W4,W4,RAIPUR MOGO,32 MA,DEPOT,560,0.008928571428571428
5217,,5217,{},1450709139,1450709139,19,19,,,1150,8051,14138640,01To10,13,S,S,7150,32 MA,DEPOT,560,0.023214285714285715
5218,,5218,{},1450709139,1450709139,19,19,,,1150,8052,14138640,01To10,6,S,S,7150,18 FT,DEPOT,280,0.02142857142857143
5219,,5219,{},1450709139,1450709139,19,19,,,1150,8053,14138640,01To10,15,S,S,8150,32 MA,DEPOT,560,0.026785714285714284
5220,,5220,{},1450709139,1450709139,19,19,,,1150,8054,14138640,01To10,6,S,S,8150,32 MA,DEPOT,560,0.010714285714285714
5221,,5221,{},1450709139,1450709139,19,19,,,1150,8055,14138640,01To10,23,S,S,8150,32 MA,DEPOT,560,0.04107142857142857
5222,,5222,{},1450709139,1450709139,19,19,,,1150,8151,14138640,01To10,11,S,S,8150,32 MA,DEPOT,560,0.019642857142857142
5223,,5223,{},1450709139,1450709139,19,19,,,1150,8155,14138640,01To10,117,S,S,8150,32 MA,DEPOT,560,0.20892857142857144
5224,,5224,{},1450709139,1450709139,19,19,,,1150,8254,14138640,01To10,6,S,S,8150,32 MA,DEPOT,560,0.010714285714285714
5225,,5225,{},1450709139,1450709139,19,19,,,1150,8255,14138640,01To10,7,S,S,8150,32 MA,DEPOT,560,0.0125
5226,,5226,{},1450709139,1450709139,19,19,,,1150,8256,14138640,01To10,10,S,S,8300,32 MA,DEPOT,560,0.017857142857142856
5227,,5227,{},1450709139,1450709139,19,19,,,1150,8257,14138640,01To10,61,S,S,8150,32 MA,DEPOT,560,0.10892857142857143
5228,,5228,{},1450709139,1450709139,19,19,,,1150,8261,14138640,01To10,101,S,S,8150,32 MA,DEPOT,560,0.18035714285714285
5229,,5229,{},1450709139,1450709139,19,19,,,1150,8303,14138640,01To10,17,S,S,8300,32 MA,DEPOT,560,0.030357142857142857
5230,,5230,{},1450709139,1450709139,19,19,,,1150,8305,14138640,01To10,26,S,S,8300,32 MA,DEPOT,560,0.04642857142857143
5231,,5231,{},1450709139,1450709139,19,19,,,1150,8311,14138640,01To10,6,S,S,8300,18 FT,DEPOT,280,0.02142857142857143
5232,,5232,{},1450709139,1450709139,19,19,,,1150,8313,14138640,01To10,6,S,S,8300,32 MA,DEPOT,560,0.010714285714285714
5272,,5272,{},1450709139,1450709139,19,19,,,1150,5002,15137780,01To10,5,N4,N4,5050,32 MA,DEPOT,320,0.015625
5273,,5273,{},1450709139,1450709139,19,19,,,1150,5054,15137780,01To10,16,N4,N4,5050,32 MA,DEPOT,320,0.05
5274,,5274,{},1450709139,1450709139,19,19,,,1150,5114,15137780,01To10,11,N6,N6,5120,32 MA,DEPOT,320,0.034375
5275,,5275,{},1450709139,1450709139,19,19,,,1150,5155,15137780,01To10,7,N4_1,N4,6200,32 MA,DEPOT,320,0.021875
5276,,5276,{},1450709139,1450709139,19,19,,,1150,5156,15137780,01To10,10,W4,W4,5050,32 MA,DEPOT,320,0.03125
5277,,5277,{},1450709139,1450709139,19,19,,,1150,5206,15137780,01To10,37,N4_1,N4,5050,32 MA,DEPOT,320,0.115625
5278,,5278,{},1450709139,1450709139,19,19,,,1150,5251,15137780,01To10,7,N5,N5,5050,32 MA,DEPOT,320,0.021875
5279,,5279,{},1450709139,1450709139,19,19,,,1150,5301,15137780,01To10,35,N5,N5,5040,32 MA,DEPOT,320,0.109375
5280,,5280,{},1450709139,1450709139,19,19,,,1150,6053,15137780,01To10,177,E4,E4,BHUBANESHWAR MOGO,32 MA,DEPOT,320,0.553125
5281,,5281,{},1450709139,1450709139,19,19,,,1150,6202,15137780,01To10,7,E3,E3,6200,32 MA,DEPOT,320,0.021875
5282,,5282,{},1450709139,1450709139,19,19,,,1150,6205,15137780,01To10,7,E3,E3,6200,32 MA,DEPOT,320,0.021875
5283,,5283,{},1450709139,1450709139,19,19,,,1150,6206,15137780,01To10,7,E3,E3,6200,32 MA,DEPOT,320,0.021875
5284,,5284,{},1450709139,1450709139,19,19,,,1150,7001,15137780,01To10,276,W3_1,W3,7000,32 MA,DEPOT,320,0.8625
5285,,5285,{},1450709139,1450709139,19,19,,,1150,7002,15137780,01To10,11,W3_1,W3,7000,32 MA,DEPOT,320,0.034375
5286,,5286,{},1450709139,1450709139,19,19,,,1150,7003,15137780,01To10,125,W3_1,W3,7000,32 MA,DEPOT,320,0.390625
5287,,5287,{},1450709139,1450709139,19,19,,,1150,7004,15137780,01To10,23,W3_1,W3,7000,32 MA,DEPOT,320,0.071875
5288,,5288,{},1450709139,1450709139,19,19,,,1150,7051,15137780,01To10,309,W3_1,W3,7000,32 MA,DEPOT,320,0.965625
5289,,5289,{},1450709139,1450709139,19,19,,,1150,7052,15137780,01To10,45,W3_1,W3,7000,32 MA,DEPOT,320,0.140625
5290,,5290,{},1450709139,1450709139,19,19,,,1150,7054,15137780,01To10,119,W3_1,W3,7000,32 MA,DEPOT,320,0.371875
5291,,5291,{},1450709139,1450709139,19,19,,,1150,7102,15137780,01To10,6,W3,W3,NAVI MUMBAI MOGO,32 MA,DEPOT,320,0.01875
5292,,5292,{},1450709139,1450709139,19,19,,,1150,7103,15137780,01To10,118,W3,W3,7150,32 MA,DEPOT,320,0.36875
5293,,5293,{},1450709139,1450709139,19,19,,,1150,7105,15137780,01To10,79,W3,W3,8150,32 MA,DEPOT,320,0.246875
5294,,5294,{},1450709139,1450709139,19,19,,,1150,7151,15137780,01To10,219,W3,W3,7150,32 MA,DEPOT,320,0.684375
5295,,5295,{},1450709139,1450709139,19,19,,,1150,7152,15137780,01To10,14,W3,W3,NAGPUR MOGO,32 MA,DEPOT,320,0.04375
5296,,5296,{},1450709139,1450709139,19,19,,,1150,7153,15137780,01To10,132,W3,W3,7150,32 MA,DEPOT,320,0.4125
5297,,5297,{},1450709139,1450709139,19,19,,,1150,7154,15137780,01To10,70,W3,W3,7150,32 MA,DEPOT,320,0.21875
5298,,5298,{},1450709139,1450709139,19,19,,,1150,7155,15137780,01To10,225,W3,W3,7150,32 MA,DEPOT,320,0.703125
5299,,5299,{},1450709139,1450709139,19,19,,,1150,7157,15137780,01To10,27,W3,W3,7150,32 MA,DEPOT,320,0.084375
5300,,5300,{},1450709139,1450709139,19,19,,,1150,7161,15137780,01To10,70,W3,W3,7250,32 MA,DEPOT,320,0.21875
5301,,5301,{},1450709139,1450709139,19,19,,,1150,7252,15137780,01To10,21,W4,W4,7250,32 MA,DEPOT,320,0.065625
5302,,5302,{},1450709139,1450709139,19,19,,,1150,7253,15137780,01To10,48,W4,W4,5050,32 MA,DEPOT,320,0.15
5303,,5303,{},1450709139,1450709139,19,19,,,1150,7254,15137780,01To10,17,W4,W4,7250,32 MA,DEPOT,320,0.053125
5304,,5304,{},1450709139,1450709139,19,19,,,1150,7304,15137780,01To10,10,W4,W4,7250,32 MA,DEPOT,320,0.03125
5305,,5305,{},1450709139,1450709139,19,19,,,1150,8001,15137780,01To10,7,S,S,8300,32 MA,DEPOT,320,0.021875
5306,,5306,{},1450709139,1450709139,19,19,,,1150,8004,15137780,01To10,68,S,S,8300,32 MA,DEPOT,320,0.2125
5307,,5307,{},1450709139,1450709139,19,19,,,1150,8005,15137780,01To10,17,S,S,8300,32 MA,DEPOT,320,0.053125
5308,,5308,{},1450709139,1450709139,19,19,,,1150,8051,15137780,01To10,16,S,S,7150,32 MA,DEPOT,320,0.05
5309,,5309,{},1450709139,1450709139,19,19,,,1150,8052,15137780,01To10,21,S,S,7150,18 FT,DEPOT,160,0.13125
5310,,5310,{},1450709139,1450709139,19,19,,,1150,8054,15137780,01To10,11,S,S,8150,32 MA,DEPOT,320,0.034375
5311,,5311,{},1450709139,1450709139,19,19,,,1150,8055,15137780,01To10,14,S,S,8150,32 MA,DEPOT,320,0.04375
5312,,5312,{},1450709139,1450709139,19,19,,,1150,8106,15137780,01To10,7,S,S,8300,18 FT,DEPOT,160,0.04375
5313,,5313,{},1450709139,1450709139,19,19,,,1150,8151,15137780,01To10,24,S,S,8150,32 MA,DEPOT,320,0.075
5314,,5314,{},1450709139,1450709139,19,19,,,1150,8155,15137780,01To10,6,S,S,8150,32 MA,DEPOT,320,0.01875
5315,,5315,{},1450709139,1450709139,19,19,,,1150,8156,15137780,01To10,35,S,S,8150,32 MA,DEPOT,320,0.109375
5316,,5316,{},1450709139,1450709139,19,19,,,1150,8252,15137780,01To10,28,S,S,8150,18 FT,DEPOT,160,0.175
5317,,5317,{},1450709139,1450709139,19,19,,,1150,8255,15137780,01To10,9,S,S,8150,32 MA,DEPOT,320,0.028125
5318,,5318,{},1450709139,1450709139,19,19,,,1150,8256,15137780,01To10,53,S,S,8300,32 MA,DEPOT,320,0.165625
5319,,5319,{},1450709139,1450709139,19,19,,,1150,8257,15137780,01To10,9,S,S,8150,32 MA,DEPOT,320,0.028125
5320,,5320,{},1450709139,1450709139,19,19,,,1150,8261,15137780,01To10,22,S,S,8150,32 MA,DEPOT,320,0.06875
5321,,5321,{},1450709139,1450709139,19,19,,,1150,8305,15137780,01To10,20,S,S,8300,32 MA,DEPOT,320,0.0625
5322,,5322,{},1450709139,1450709139,19,19,,,1150,8352,15137780,01To10,6,S,S,8300,32 MA,DEPOT,320,0.01875
5323,,5323,{},1450709139,1450709139,19,19,,,1150,8354,15137780,01To10,14,S,S,8300,18 FT,DEPOT,160,0.0875
5345,,5345,{},1450709139,1450709139,19,19,,,1150,5001,16176440,01To10,18,N4,N4,5050,32 MA,DEPOT,1023,0.017595307917888565
5346,,5346,{},1450709139,1450709139,19,19,,,1150,5002,16176440,01To10,12,N4,N4,5050,32 MA,DEPOT,1023,0.011730205278592375
5347,,5347,{},1450709139,1450709139,19,19,,,1150,5040,16176440,01To10,21,N6,N6,5040,32 MA,DEPOT,1023,0.020527859237536656
5348,,5348,{},1450709139,1450709139,19,19,,,1150,5050,16176440,01To10,28,N5,N5,5050,32 MA,DEPOT,1023,0.02737047898338221
5349,,5349,{},1450709139,1450709139,19,19,,,1150,5052,16176440,01To10,16,N5,N5,5040,32 MA,DEPOT,1023,0.015640273704789834
5350,,5350,{},1450709139,1450709139,19,19,,,1150,5053,16176440,01To10,15,N5,N5,5040,32 MA,DEPOT,1023,0.01466275659824047
5351,,5351,{},1450709139,1450709139,19,19,,,1150,5054,16176440,01To10,24,N4,N4,5050,32 MA,DEPOT,1023,0.02346041055718475
5352,,5352,{},1450709139,1450709139,19,19,,,1150,5055,16176440,01To10,53,N5,N5,5050,32 MA,DEPOT,1023,0.05180840664711633
5353,,5353,{},1450709139,1450709139,19,19,,,1150,5061,16176440,01To10,35,N5,N5,5040,32 MA,DEPOT,1023,0.03421309872922776
5354,,5354,{},1450709139,1450709139,19,19,,,1150,5071,16176440,01To10,15,N4,N4,5050,32 MA,DEPOT,1023,0.01466275659824047
5355,,5355,{},1450709139,1450709139,19,19,,,1150,5104,16176440,01To10,7,N6,N6,5120,32 MA,DEPOT,1023,0.006842619745845552
5356,,5356,{},1450709139,1450709139,19,19,,,1150,5106,16176440,01To10,5,N6,N6,5120,32 MA,DEPOT,1023,0.004887585532746823
5357,,5357,{},1450709139,1450709139,19,19,,,1150,5115,16176440,01To10,15,N4_1,N4,5050,32 MA,DEPOT,1023,0.01466275659824047
5358,,5358,{},1450709139,1450709139,19,19,,,1150,5120,16176440,01To10,11,N6,N6,5120,32 MA,DEPOT,1023,0.010752688172043012
5359,,5359,{},1450709139,1450709139,19,19,,,1150,5151,16176440,01To10,24,N4_1,N4,5050,32 MA,DEPOT,1023,0.02346041055718475
5360,,5360,{},1450709139,1450709139,19,19,,,1150,5152,16176440,01To10,46,N4_1,N4,5050,32 MA,DEPOT,1023,0.044965786901270774
5361,,5361,{},1450709139,1450709139,19,19,,,1150,5153,16176440,01To10,22,N4_1,N4,6200,32 MA,DEPOT,1023,0.021505376344086023
5362,,5362,{},1450709139,1450709139,19,19,,,1150,5155,16176440,01To10,17,N4_1,N4,6200,32 MA,DEPOT,1023,0.016617790811339198
5363,,5363,{},1450709139,1450709139,19,19,,,1150,5157,16176440,01To10,5,N4_1,N4,6200,32 MA,DEPOT,1023,0.004887585532746823
5364,,5364,{},1450709139,1450709139,19,19,,,1150,5201,16176440,01To10,18,N4_1,N4,5050,32 MA,DEPOT,1023,0.017595307917888565
5365,,5365,{},1450709139,1450709139,19,19,,,1150,5202,16176440,01To10,13,N4_1,N4,5050,32 MA,DEPOT,1023,0.01270772238514174
5366,,5366,{},1450709139,1450709139,19,19,,,1150,5203,16176440,01To10,41,N4_1,N4,5120,32 MA,DEPOT,1023,0.04007820136852395
5367,,5367,{},1450709139,1450709139,19,19,,,1150,5251,16176440,01To10,12,N5,N5,5050,32 MA,DEPOT,1023,0.011730205278592375
5368,,5368,{},1450709139,1450709139,19,19,,,1150,5301,16176440,01To10,17,N5,N5,5040,32 MA,DEPOT,1023,0.016617790811339198
5369,,5369,{},1450709139,1450709139,19,19,,,1150,5303,16176440,01To10,6,N5,N5,5040,18 FT,DEPOT,400,0.015
5370,,5370,{},1450709139,1450709139,19,19,,,1150,5305,16176440,01To10,16,N5,N5,5040,32 MA,DEPOT,1023,0.015640273704789834
5371,,5371,{},1450709139,1450709139,19,19,,,1150,5306,16176440,01To10,33,N5,N5,5040,32 MA,DEPOT,1023,0.03225806451612903
5372,,5372,{},1450709139,1450709139,19,19,,,1150,5307,16176440,01To10,30,N5,N5,5040,32 MA,DEPOT,1023,0.02932551319648094
5373,,5373,{},1450709139,1450709139,19,19,,,1150,6000,16176440,01To10,26,E4,E4,6000,32 MA,DEPOT,1023,0.02541544477028348
5374,,5374,{},1450709139,1450709139,19,19,,,1150,6003,16176440,01To10,40,E4,E4,6000,32 MA,DEPOT,1023,0.039100684261974585
5375,,5375,{},1450709139,1450709139,19,19,,,1150,6004,16176440,01To10,15,E4,E4,6000,32 MA,DEPOT,1023,0.01466275659824047
5376,,5376,{},1450709139,1450709139,19,19,,,1150,6011,16176440,01To10,10,E4,E4,6000,32 MA,DEPOT,1023,0.009775171065493646
5377,,5377,{},1450709139,1450709139,19,19,,,1150,6013,16176440,01To10,49,E4,E4,6000,32 MA,DEPOT,1023,0.047898338220918865
5378,,5378,{},1450709139,1450709139,19,19,,,1150,6104,16176440,01To10,23,E4,E4,6000,32 MA,DEPOT,1023,0.022482893450635387
5379,,5379,{},1450709139,1450709139,19,19,,,1150,6105,16176440,01To10,6,E4,E4,6000,32 MA,DEPOT,1023,0.005865102639296188
5380,,5380,{},1450709139,1450709139,19,19,,,1150,6200,16176440,01To10,8,E3,E3,6200,32 MA,DEPOT,1023,0.007820136852394917
5381,,5381,{},1450709139,1450709139,19,19,,,1150,6202,16176440,01To10,5,E3,E3,6200,32 MA,DEPOT,1023,0.004887585532746823
