Plant,SalesOffice,Material,Demand
1140,8257,77001020,0
1140,8255,77001020,0
1140,8252,77001020,0
1140,8001,77001020,0
1140,7155,77001020,0
1140,7105,77001020,0
1140,7100,77001020,0
1140,6053,77001020,0
1140,8255,77001010,0
1140,6012,77001020,0
1140,5303,77001020,0
1140,8052,77001010,0
1140,8051,77001010,0
1140,7153,77001010,0
1140,7152,77001010,0
1140,7151,77001010,0
1140,7100,77001010,0
1140,7105,77001010,0
1140,6207,77001010,0
1140,6206,77001010,0
1140,5303,77001010,0
1140,5103,77001010,0
1150,7104,23140100,0
1120,8355,74065200,0
1120,8354,74065200,0
1120,8353,74065200,0
1120,8313,74065200,0
1120,8352,74065200,0
1120,8351,74065200,0
1120,8311,74065200,0
1120,8303,74065200,0
1120,8104,74065200,0
1120,8103,74065200,0
1120,8052,74065200,0
1120,8051,74065200,0
1120,8004,74065200,0
1120,8003,74065200,0
1120,7301,74065200,0
1120,6053,74065200,0
1120,7152,74065200,0
1120,6001,74065200,0
1120,5206,74065200,0
1120,5051,74065200,0
1150,8355,74065130,0
1150,8354,74065130,0
1150,8353,74065130,0
1150,8352,74065130,0
1150,8351,74065130,0
1150,8315,74065130,0
1150,8313,74065130,0
1150,8312,74065130,0
1150,8311,74065130,0
1150,8306,74065130,0
1150,8304,74065130,0
1150,8303,74065130,0
1150,8261,74065130,0
1150,8256,74065130,0
1150,8254,74065130,0
1150,8253,74065130,0
1150,8252,74065130,0
1150,8156,74065130,0
1150,8155,74065130,0
1150,8151,74065130,0
1150,8055,74065130,0
1150,8054,74065130,0
1150,8053,74065130,0
1150,8052,74065130,0
1150,8051,74065130,0
1150,8006,74065130,0
1150,8005,74065130,0
1150,8004,74065130,0
1150,8003,74065130,0
1150,7304,74065130,0
1150,8002,74065130,0
1150,7302,74065130,0
1150,7301,74065130,0
1150,7252,74065130,0
1150,7251,74065130,0
1150,7161,74065130,165
1150,7155,74065130,0
1150,7154,74065130,0
1150,7152,74065130,390
1150,7151,74065130,0
1150,7105,74065130,0
1150,7103,74065130,0
1150,7102,74065130,0
1150,7054,74065130,0
1150,7052,74065130,390
1150,7051,74065130,0
1150,7002,74065130,0
1150,7001,74065130,0
1150,6105,74065130,0
1150,6102,74065130,0
1150,6053,74065130,630
1150,5307,74065130,1995
1150,5301,74065130,750
1150,5251,74065130,495
1150,5206,74065130,0
1150,5203,74065130,0
1150,5201,74065130,0
1150,5153,74065130,0
1150,5152,74065130,0
1150,5151,74065130,0
1150,5114,74065130,0
1150,5109,74065130,0
1150,5106,74065130,0
1150,5103,74065130,0
1150,5102,74065130,0
1150,5061,74065130,0
1150,5055,74065130,0
1150,5051,74065130,0
1120,8356,74065130,75
1150,5002,74065130,0
1120,8355,74065130,315
1120,8353,74065130,0
1120,8315,74065130,210
1120,8305,74065130,570
1120,8306,74065130,405
1120,8303,74065130,0
1120,8304,74065130,90
1120,8107,74065130,0
1120,8103,74065130,0
1120,8002,74065130,105
1120,7102,74065130,135
1120,6205,74065130,0
1120,7002,74065130,90
1120,6105,74065130,150
1120,6001,74065130,5175
1120,6102,74065130,150
1120,6053,74065130,1335
1120,5203,74065130,75
1120,5109,74065130,120
1150,8353,74054600,0
1150,8303,74054600,0
1150,8351,74054600,0
1150,8003,74054600,0
1150,7152,74054600,0
1150,6001,74054600,0
1150,5301,74054600,0
1150,6001,74012030,0
1150,5305,74012030,0
1150,5201,74012030,0
1150,5002,74012030,156
1180,8351,73217000,0
1150,8005,73217000,0
1150,8303,73217000,0
1150,8103,73217000,0
1150,6001,73217000,0
1150,6013,73217000,0
1150,6004,73217000,0
1140,5307,73217000,0
1140,5305,73217000,0
1140,5251,73217000,0
1140,5153,73217000,0
1140,5152,73217000,0
1140,5109,73217000,0
1140,5101,73217000,0
1140,5102,73217000,0
1140,5006,73217000,0
1130,8351,73217000,0
1130,5002,73217000,0
1110,8351,73217000,0
1150,8261,72042000,0
1150,8256,72042000,0
1150,8253,72042000,0
1150,8252,72042000,0
1150,8155,72042000,0
1150,8151,72042000,0
1150,8055,72042000,0
1150,8053,72042000,0
1150,8052,72042000,0
1150,8051,72042000,0
1150,8004,72042000,0
1150,7302,72042000,0
1150,7304,72042000,0
1150,7301,72042000,0
1150,7252,72042000,0
1150,7251,72042000,0
1150,7161,72042000,4
1150,7155,72042000,0
1150,7154,72042000,0
1150,7152,72042000,65
1150,7151,72042000,0
1150,7105,72042000,0
1150,7103,72042000,0
1150,7102,72042000,0
1150,7054,72042000,0
1150,7052,72042000,7
1150,7051,72042000,0
1150,6105,72042000,0
1150,6053,72042000,0
1150,6102,72042000,0
1150,6001,72042000,0
1150,5307,72042000,12
1150,5301,72042000,0
1150,5251,72042000,12
1150,5206,72042000,0
1150,5203,72042000,0
1150,5201,72042000,0
1150,5153,72042000,0
1150,5152,72042000,0
1150,5151,72042000,0
1150,5114,72042000,0
1150,5112,72042000,0
1150,5109,72042000,0
1150,5106,72042000,0
1150,5103,72042000,0
1150,5102,72042000,0
1150,5055,72042000,0
1150,5051,72042000,0
1140,8355,72042000,0
1150,5002,72042000,0
1140,8354,72042000,0
1140,8352,72042000,0
1140,8351,72042000,0
1140,8312,72042000,0
1140,8315,72042000,0
1140,8313,72042000,0
1140,8311,72042000,0
1140,8306,72042000,0
1140,8305,72042000,0
1140,8303,72042000,0
1140,6202,72042000,11
1140,6001,72042000,61
1140,5307,72042000,48
1140,5106,72042000,5
1120,8353,72042000,0
1120,8351,72042000,0
1120,8103,72042000,0
1120,8054,72042000,11
1120,8006,72042000,0
1120,8005,72042000,0
1120,8004,72042000,16
1120,7151,72042000,46
1120,8002,72042000,6
1120,8003,72042000,0
1120,7002,72042000,2
1120,7102,72042000,3
1120,6202,72042000,25
1120,6205,72042000,0
1120,6105,72042000,8
1120,6001,72042000,0
1120,5201,72042000,4
1120,6102,72042000,47
1120,5206,72042000,9
1140,8354,72022000,0
1120,5103,72042000,6
1120,5109,72042000,2
1140,8315,72022000,1
1140,8351,72022000,1
1140,8051,72022000,1
1140,8312,72022000,1
1140,8313,72022000,1
1140,7152,72022000,0
1140,7154,72022000,1
1140,7301,72022000,1
1140,7102,72022000,2
1140,7103,72022000,1
1140,7104,72022000,1
1140,6202,72022000,2
1140,6105,72022000,1
1140,6001,72022000,2
1140,6102,72022000,3
1140,5102,72022000,1
1140,5206,72022000,1
1140,4002,72022000,0
1140,5051,72022000,1
1140,5002,72022000,0
1120,8354,72012000,0
1120,8313,72012000,0
1120,8351,72012000,0
1120,8305,72012000,0
1120,8251,72012000,0
1120,8156,72012000,0
1120,8005,72012000,0
1120,8051,72012000,12
1120,8004,72012000,0
1120,8002,72012000,0
1120,7301,72012000,0
1120,7152,72012000,0
1120,7103,72012000,0
1120,5305,72012000,0
1120,6001,72012000,15
1120,6053,72012000,0
1120,5112,72012000,1
1120,4002,64065170,250
1120,5002,72012000,65
1120,4002,64065140,250
1120,6102,64065110,0
1120,5301,64065070,0
1120,4002,64065090,200
1120,8055,64065090,0
1120,8315,64065040,0
1120,8352,64065040,101
1120,8051,64065040,402
1120,8003,64065040,0
1120,7301,64065040,0
1120,7252,64065040,34
1120,7152,64065040,235
1120,7251,64065040,0
1120,7102,64065040,34
1120,7054,64065040,0
1120,6202,64065040,0
1120,6102,64065040,369
1120,6105,64065040,34
1120,5301,64065040,335
1120,6001,64065040,67
1120,5201,64065040,0
1120,5206,64065040,0
1120,5152,64065040,67
1120,5151,64065040,34
1120,5055,64065040,436
1120,8003,64065020,0
1120,7054,64065020,0
1120,6105,64065020,0
1120,6102,64065020,0
1120,5307,64065020,0
1120,5301,64065020,0
1120,5251,64065020,0
1120,4002,64065020,0
1120,8255,64060410,0
1120,8252,64060410,153
1120,8054,64060410,153
1120,7155,64060410,0
1120,7152,64060410,0
1120,6202,64060410,76
1120,6105,64060410,76
1120,6102,64060410,267
1120,6001,64060410,76
1120,5307,64060410,0
1120,5301,64060410,0
1120,5206,64060410,0
1120,5203,64060410,0
1120,5201,64060410,0
1120,5152,64060410,0
1120,5151,64060410,0
1120,5061,64060410,38
1120,4002,64060410,0
1120,5051,64060410,0
1150,8253,64060400,70
1150,8156,64060400,209
1150,7152,64060400,147
1120,8352,64060400,104
1120,8261,64060400,0
1120,8256,64060400,0
1120,8255,64060400,0
1120,8253,64060400,0
1120,8251,64060400,0
1120,8053,64060400,313
1120,8156,64060400,0
1120,8155,64060400,0
1120,8003,64060400,35
1120,7252,64060400,104
1120,7251,64060400,0
1120,7155,64060400,0
1120,7152,64060400,131
1120,7104,64060400,0
1120,7103,64060400,0
1120,7102,64060400,70
1120,7052,64060400,0
1120,6205,64060400,0
1120,6202,64060400,522
1120,6105,64060400,0
1120,6102,64060400,487
1120,6053,64060400,174
1120,6001,64060400,1843
1120,5307,64060400,452
1120,5301,64060400,1182
1120,5251,64060400,0
1120,5206,64060400,70
1120,5203,64060400,0
1120,5201,64060400,139
1120,5152,64060400,243
1120,5114,64060400,0
1120,5112,64060400,0
1120,5109,64060400,35
1120,5103,64060400,0
1120,5051,64060400,522
1120,5002,64060400,1008
1150,8354,64060390,0
1120,4002,64060400,0
1150,8351,64060390,0
1150,8315,64060390,0
1150,8312,64060390,0
1150,8305,64060390,0
1150,8303,64060390,0
1150,8261,64060390,0
1150,8256,64060390,40
1150,8255,64060390,0
1150,8253,64060390,0
1150,8252,64060390,0
1150,8156,64060390,0
1150,8155,64060390,0
1150,8151,64060390,0
1150,8052,64060390,0
1150,8005,64060390,60
1150,8004,64060390,0
1150,7302,64060390,0
1150,7301,64060390,0
1150,7252,64060390,0
1150,7155,64060390,60
1150,7154,64060390,120
1150,7152,64060390,160
1150,7151,64060390,0
1150,7103,64060390,0
1150,7104,64060390,160
1150,7051,64060390,0
1150,6202,64060390,20
1150,6105,64060390,0
1150,6102,64060390,340
1150,6053,64060390,120
1150,6001,64060390,240
1150,5307,64060390,340
1150,5301,64060390,0
1150,5251,64060390,160
1150,5153,64060390,40
1150,5055,64060390,0
1150,4002,64060390,0
1120,8313,64060310,137
1120,8312,64060310,0
1120,8303,64060310,0
1120,8261,64060310,137
1120,8255,64060310,0
1120,8251,64060310,27
1120,8051,64060310,0
1120,8054,64060310,55
1120,8004,64060310,0
1120,7155,64060310,0
1120,7154,64060310,0
1120,7152,64060310,0
1120,7104,64060310,55
1120,7151,64060310,0
1120,7103,64060310,0
1120,7051,64060310,110
1120,6053,64060310,0
1120,6102,64060310,192
1120,5307,64060310,82
1120,5301,64060310,0
1120,5251,64060310,0
1120,5203,64060310,0
1120,5151,64060310,110
1120,5002,64060310,82
1120,8252,64060300,184
1120,8004,64060300,0
1120,7301,64060300,0
1120,7252,64060300,0
1120,7251,64060300,0
1120,7102,64060300,31
1120,7051,64060300,61
1120,6105,64060300,0
1120,6102,64060300,61
1120,6053,64060300,31
1120,6001,64060300,215
1120,5301,64060300,0
1120,4002,64060300,0
1120,8156,64060290,0
1120,7304,64060290,0
1120,8052,64060290,0
1120,7301,64060290,467
1120,7252,64060290,0
1120,7251,64060290,36
1120,7002,64060290,0
1120,7103,64060290,0
1120,7161,64060290,108
1120,6202,64060290,539
1120,6105,64060290,0
1120,6102,64060290,108
1120,6053,64060290,72
1120,6001,64060290,36
1120,5301,64060290,216
1120,5203,64060290,108
1120,5201,64060290,180
1120,5153,64060290,0
1120,5152,64060290,144
1120,5102,64060290,0
1120,8355,64060270,47
1120,8354,64060270,0
1120,8353,64060270,0
1120,8352,64060270,0
1120,8313,64060270,0
1120,8315,64060270,0
1120,8311,64060270,0
1120,8306,64060270,0
1120,8305,64060270,70
1120,8303,64060270,0
1120,8252,64060270,0
1120,8151,64060270,23
1120,8103,64060270,0
1120,8055,64060270,0
1120,8054,64060270,0
1120,8053,64060270,0
1120,8052,64060270,0
1120,8005,64060270,0
1120,8006,64060270,47
1120,8004,64060270,0
1120,8002,64060270,23
1120,7251,64060270,0
1120,7161,64060270,0
1120,7155,64060270,94
1120,7152,64060270,164
1120,7151,64060270,0
1120,7105,64060270,0
1120,7103,64060270,0
1120,7104,64060270,140
1120,6202,64060270,0
1120,6105,64060270,0
1120,6053,64060270,0
1120,6102,64060270,468
1120,6001,64060270,234
1120,5307,64060270,187
1120,5301,64060270,187
1120,5251,64060270,0
1120,5206,64060270,0
1120,5203,64060270,70
1120,5201,64060270,0
1120,5151,64060270,70
1120,5109,64060270,23
1120,5051,64060270,0
1120,5002,64060270,0
1120,8255,64060250,0
1120,8252,64060250,0
1120,8004,64060250,29
1120,8052,64060250,0
1120,7301,64060250,0
1120,7154,64060250,29
1120,7152,64060250,0
1120,7151,64060250,0
1120,7104,64060250,29
1120,7103,64060250,29
1120,7102,64060250,29
1120,6202,64060250,29
1120,6053,64060250,58
1120,6102,64060250,58
1120,6001,64060250,29
1120,5251,64060250,0
1120,5307,64060250,58
1120,5153,64060250,0
1120,5151,64060250,0
1120,8355,64060240,69
1120,8353,64060240,0
1120,8315,64060240,0
1120,8313,64060240,0
1120,8256,64060240,0
1120,8305,64060240,0
1120,8255,64060240,0
1120,8252,64060240,518
1120,8054,64060240,138
1120,8052,64060240,0
1120,8051,64060240,173
1120,8006,64060240,0
1120,8004,64060240,0
1120,7302,64060240,0
1120,8003,64060240,0
1120,7301,64060240,69
1120,7252,64060240,0
1120,7251,64060240,0
1120,7157,64060240,0
1120,7155,64060240,0
1120,7152,64060240,795
1120,7151,64060240,0
1120,7103,64060240,0
1120,7104,64060240,0
1120,7102,64060240,35
1120,7051,64060240,0
1120,6202,64060240,69
1120,6102,64060240,1555
1120,6105,64060240,0
1120,6001,64060240,138
1120,5307,64060240,173
1120,5201,64060240,0
1120,5203,64060240,104
1120,5151,64060240,69
1120,5112,64060240,104
1120,5103,64060240,0
1120,5002,64060240,35
1120,8354,64060230,151
1120,8353,64060230,0
1120,8352,64060230,0
1120,8313,64060230,434
1120,8312,64060230,0
1120,8305,64060230,113
1120,8303,64060230,170
1120,8256,64060230,0
1120,8252,64060230,0
1120,8251,64060230,19
1120,8151,64060230,19
1120,8054,64060230,0
1120,8053,64060230,19
1120,8052,64060230,94
1120,8051,64060230,0
1120,8006,64060230,19
1120,7301,64060230,94
1120,8005,64060230,94
1120,7251,64060230,0
1120,7155,64060230,76
1120,7152,64060230,227
1120,7151,64060230,0
1120,7105,64060230,0
1120,7104,64060230,76
1120,7103,64060230,170
1120,7102,64060230,38
1120,7054,64060230,38
1120,7051,64060230,38
1120,6105,64060230,76
1120,6102,64060230,604
1120,6053,64060230,38
1120,5307,64060230,680
1120,6001,64060230,434
1120,5301,64060230,94
1120,5251,64060230,0
1120,5206,64060230,94
1120,5203,64060230,0
1120,5201,64060230,0
1120,5152,64060230,151
1120,5114,64060230,19
1120,4002,64060230,0
1120,8351,64060220,93
1120,8315,64060220,0
1120,8252,64060220,0
1120,8053,64060220,31
1120,8051,64060220,0
1120,7304,64060220,0
1120,7157,64060220,0
1120,7152,64060220,0
1120,6102,64060220,249
1120,6053,64060220,0
1120,6001,64060220,0
1120,5206,64060220,0
1120,5201,64060220,0
1120,7301,64060120,0
1120,4002,64060050,250
1120,8104,64051820,0
1120,5101,64051820,0
1120,8255,64051810,0
1120,8003,64051810,0
1120,8107,64051810,0
1120,8311,64051800,36
1120,8252,64051800,36
1120,8005,64051800,108
1120,8004,64051800,36
1120,8003,64051800,108
1120,7157,64051800,36
1120,7155,64051800,108
1120,7154,64051800,36
1120,7103,64051800,0
1120,7152,64051800,216
1120,6202,64051800,108
1120,6102,64051800,108
1120,6053,64051800,180
1120,6001,64051800,0
1120,5102,64051800,0
1120,5055,64051800,108
1120,5051,64051800,0
1120,5002,64051800,0
1120,4002,64051800,0
1150,5101,64051780,0
1150,8305,64051760,0
1150,7154,64051760,0
1150,8004,64051760,108
1150,7052,64051760,0
1150,6105,64051760,72
1150,6102,64051760,72
1150,6053,64051760,0
1150,6001,64051760,144
1150,5307,64051760,216
1150,5301,64051760,108
1150,5251,64051760,108
1150,5203,64051760,0
1150,5151,64051760,0
1150,4002,64051760,0
1150,8305,64051750,108
1150,8052,64051750,0
1150,8005,64051750,144
1150,8004,64051750,0
1150,8003,64051750,0
1150,7155,64051750,0
1150,7154,64051750,108
1150,7152,64051750,252
1150,7051,64051750,0
1150,6105,64051750,36
1150,6202,64051750,108
1150,6102,64051750,144
1150,6053,64051750,108
1150,6001,64051750,324
1150,5301,64051750,108
1150,5307,64051750,108
1150,5109,64051750,36
1150,5055,64051750,0
1150,5002,64051750,180
1120,8305,64051740,0
1120,8155,64051740,0
1120,8252,64051740,0
1120,8055,64051740,0
1120,8053,64051740,0
1120,8052,64051740,0
1120,8051,64051740,0
1120,8004,64051740,0
1120,8003,64051740,0
1120,7252,64051740,0
1120,7251,64051740,0
1120,7155,64051740,0
1120,7154,64051740,0
1120,7152,64051740,0
1120,7054,64051740,0
1120,6053,64051740,0
1120,6102,64051740,0
1120,5307,64051740,112
1120,5301,64051740,112
1120,5203,64051740,149
1120,5112,64051740,0
1120,5055,64051740,0
1120,5051,64051740,0
1120,4002,64051740,0
1120,8107,64051730,0
1120,8315,64051730,0
1120,8051,64051730,0
1120,8003,64051730,0
1120,7155,64051730,0
1120,6202,64051730,0
1120,5002,64051730,0
1120,8315,64051720,0
1120,8053,64051720,0
1120,7152,64051720,0
1120,8003,64051720,0
1120,7051,64051720,0
1120,6202,64051720,0
1120,6102,64051720,0
1120,5055,64051720,0
1120,8352,64051710,0
1120,8312,64051710,0
1120,8304,64051710,75
1120,8305,64051710,339
1120,8054,64051710,0
1120,8052,64051710,0
1120,8051,64051710,0
1120,8003,64051710,0
1120,7301,64051710,38
1120,7251,64051710,75
1120,7161,64051710,189
1120,7157,64051710,226
1120,7155,64051710,0
1120,7154,64051710,0
1120,7152,64051710,0
1120,7105,64051710,0
1120,7052,64051710,490
1120,7103,64051710,264
1120,6102,64051710,113
1120,6053,64051710,0
1120,6001,64051710,377
1120,5307,64051710,716
1120,5301,64051710,226
1120,5112,64051710,38
1120,5203,64051710,0
1120,5109,64051710,0
1120,5102,64051710,75
1120,5002,64051710,113
1120,5055,64051710,0
1120,8311,64051700,0
1120,8305,64051700,226
1120,8304,64051700,75
1120,8255,64051700,0
1120,8253,64051700,75
1120,8252,64051700,113
1120,8054,64051700,0
1120,8053,64051700,0
1120,8004,64051700,113
1120,8052,64051700,38
1120,8003,64051700,0
1120,7302,64051700,38
1120,7251,64051700,0
1120,7155,64051700,113
1120,7154,64051700,113
1120,7152,64051700,113
1120,7103,64051700,0
1120,7105,64051700,0
1120,7102,64051700,113
1120,7052,64051700,0
1120,7051,64051700,113
1120,6202,64051700,113
1120,6102,64051700,377
1120,6105,64051700,38
1120,6001,64051700,113
1120,5307,64051700,226
1120,5301,64051700,75
1120,5251,64051700,38
1120,5206,64051700,38
1120,5112,64051700,0
1120,5101,64051700,113
1120,5055,64051700,151
1120,5051,64051700,0
1120,8354,64051680,0
1120,8315,64051680,38
1120,8303,64051680,0
1120,8255,64051680,0
1120,8107,64051680,151
1120,8004,64051680,38
1120,5051,64051680,264
1120,6053,64051400,412
1120,8356,64051310,0
1120,8354,64051310,0
1120,8315,64051310,0
1120,8306,64051310,0
1120,8313,64051310,0
1120,8303,64051310,0
1120,8261,64051310,0
1120,8254,64051310,0
1120,8256,64051310,0
1120,8253,64051310,0
1120,8252,64051310,0
1120,8155,64051310,0
1120,8052,64051310,0
1120,8053,64051310,65
1120,8051,64051310,0
1120,8004,64051310,0
1120,8002,64051310,65
1120,7304,64051310,0
1120,7252,64051310,32
1120,7302,64051310,65
1120,7251,64051310,0
1120,7154,64051310,0
1120,7152,64051310,0
1120,7104,64051310,0
1120,7002,64051310,32
1120,7103,64051310,0
1120,6053,64051310,97
1120,6001,64051310,0
1120,5301,64051310,97
1120,5203,64051310,97
1120,5112,64051310,97
1120,5055,64051310,0
1120,5103,64051310,0
1150,8252,64051300,36
1150,7157,64051300,36
1120,8356,64051300,181
1150,5307,64051300,181
1120,8354,64051300,145
1120,8351,64051300,0
1120,8313,64051300,0
1120,8315,64051300,362
1120,8303,64051300,0
1120,8256,64051300,0
1120,8255,64051300,0
1120,8252,64051300,0
1120,8155,64051300,0
1120,8107,64051300,145
1120,8054,64051300,0
1120,8004,64051300,0
1120,8053,64051300,0
1120,8003,64051300,0
1120,7302,64051300,0
1120,7157,64051300,0
1120,7102,64051300,398
1120,7104,64051300,72
1120,6105,64051300,36
1120,6102,64051300,434
1120,6053,64051300,109
1120,5307,64051300,0
1120,6001,64051300,0
1120,5055,64051300,0
1120,5002,64051300,0
1120,8353,64051290,0
1120,8306,64051290,0
1120,8351,64051290,0
1120,8252,64051290,203
1120,8054,64051290,68
1120,8051,64051290,0
1120,8052,64051290,0
1120,8006,64051290,0
1120,8004,64051290,101
1120,8003,64051290,135
1120,7301,64051290,34
1120,7302,64051290,0
1120,7161,64051290,0
1120,7157,64051290,0
1120,7155,64051290,101
1120,7154,64051290,203
1120,7152,64051290,0
1120,7054,64051290,0
1120,7103,64051290,0
1120,7052,64051290,101
1120,7051,64051290,0
1120,6053,64051290,68
1120,6102,64051290,101
1120,5307,64051290,0
1120,5301,64051290,0
1120,5206,64051290,237
1120,5201,64051290,0
1120,5114,64051290,34
1120,5112,64051290,203
1120,5109,64051290,68
1150,8353,64051280,68
1150,8313,64051280,103
1150,8261,64051280,308
1150,8255,64051280,0
1150,8254,64051280,0
1150,8253,64051280,0
1150,8252,64051280,410
1150,8155,64051280,274
1150,8151,64051280,0
1150,8055,64051280,0
1150,8054,64051280,581
1150,8052,64051280,274
1150,8053,64051280,0
1150,8051,64051280,68
1150,8004,64051280,0
1150,8003,64051280,0
1150,7302,64051280,308
1150,7301,64051280,239
1150,7252,64051280,0
1150,7161,64051280,205
1150,7251,64051280,103
1150,7157,64051280,239
1150,7155,64051280,0
1150,7154,64051280,0
1150,7152,64051280,718
1150,7151,64051280,103
1150,7104,64051280,103
1150,7103,64051280,0
1150,7102,64051280,0
1150,7054,64051280,0
1150,7052,64051280,0
1150,7051,64051280,274
1150,7002,64051280,0
1150,6202,64051280,0
1150,6102,64051280,821
1150,6053,64051280,513
