Plant,ClubPlant,Destination,Cluster,SubCluster,RDC,DestCategory,RDCCluster,RDCSubCluster,RDCDestCategory,RDCORGTruckType,TruckType,TruckDemandFinal
1110,1110,8052,S,S,7150,DEPOT,W1,W1,DEPOT,32 MA,18 FT,0
1110,1110,8054,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8055,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8102,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8103,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8104,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8105,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8106,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8107,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8150,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,4
1110,1110,8150,S,S,8150,DEPOT,S,S,DEPOT,32 MA,32 MA,0
1110,1110,8151,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8153,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8155,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8156,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1110,1110,8251,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,2
1110,1110,8252,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,2
1110,1110,8253,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8254,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8255,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1110,1110,8256,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1110,1110,8258,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,0
1110,1110,8261,S,S,8150,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8300,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,5
1110,1110,8300,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,0
1110,1110,8301,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1110,1110,8302,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8303,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1110,1110,8304,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1110,1110,8305,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1110,1110,8306,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1110,1110,8311,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8312,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8313,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8315,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,0
1110,1110,8351,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1110,1110,8352,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,0
1110,1110,8353,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1110,1110,8353,S,S,8300,DEPOT,S,S,DEPOT,32 MA,32 MA,0
1110,1110,8354,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,2
1110,1110,8355,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1110,1110,8356,S,S,8300,DEPOT,S,S,DEPOT,32 MA,18 FT,1
1110,1110,400024,S,S,,OEM,,,,,18 FT,6
1110,1110,400044,N2,N2,,OEM,,,,,18 FT,2
1110,1110,400047,S,S,,OEM,,,,,18 FT,6
1110,1110,400054,S,S,,OEM,,,,,18 FT,4
1110,1110,400057,N1,N1,,OEM,,,,,18 FT,5
1110,1110,400062,E2,E2,,OEM,,,,,18 FT,1
1110,1110,400063,S,S,,OEM,,,,,18 FT,2
1110,1110,400241,W1,W1_1,,OEM,,,,,18 FT,1
1110,1110,400307,E2,E2,,OEM,,,,,18 FT,1
1110,1110,400341,W1,W1_1,,OEM,,,,,18 FT,1
1120,1120,4000,S,S,,EXPORT,,,,,18 FT,3
1120,1120,4001,S,S,,EXPORT,,,,,18 FT,5
1120,1120,4002,E5,E5,,EXPORT,,,,,18 FT,4
1120,1120,4003,S,S,,EXPORT,,,,,18 FT,8
1120,1120,5001,N7,N7,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5002,N7,N7,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5004,N7,N7,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5006,N7,N7,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5040,N7,N7,5040,DEPOT,N7,N7,DEPOT,32 MA,18 FT,2
1120,1120,5040,N7,N7,5040,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5050,N7,N7,5050,DEPOT,N7,N7,DEPOT,32 MA,18 FT,4
1120,1120,5050,N7,N7,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5051,N7,N7,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5052,N7,N7,5040,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5053,N7,N7,5040,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5054,N7,N7,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5055,N7,N7,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5061,N7,N7,5040,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5071,N7,N7,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5101,N7,N7,5120,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5102,N7,N7,5120,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5103,N7,N7,5120,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5104,N7,N7,5120,DEPOT,N7,N7,DEPOT,32 MA,18 FT,3
1120,1120,5104,N7,N7,5120,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5105,N7,N7,5120,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5106,N7,N7,5120,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5107,N7,N7,5050,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5108,N7,N7,5120,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
1120,1120,5109,N7,N7,5120,DEPOT,N7,N7,DEPOT,32 MA,32 MA,0
